"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
217,1,2,2,3,2,2,2
217,1,3,1,2,1,1,1
217,1,4,3,1,3,3,3
218,1,1,2,1,3,3,3
218,1,2,1,2,1,1,2
218,1,3,3,1,3,3,1
218,1,4,2,3,2,2,3
219,1,1,2,1,2,1,2
219,1,2,3,3,1,2,1
219,1,3,1,2,3,3,3
219,1,4,1,3,2,2,1
220,1,1,3,2,1,3,3
220,1,2,3,2,3,2,2
220,1,3,1,1,2,2,2
220,1,4,2,3,3,1,1
221,1,1,2,3,1,3,3
221,1,2,1,2,3,2,2
221,1,3,2,1,1,1,1
221,1,4,3,1,2,1,1
222,1,1,3,3,2,3,3
222,1,2,3,2,2,3,3
222,1,3,2,2,1,2,2
222,1,4,1,1,3,1,1
223,1,1,2,2,1,3,1
223,1,2,1,3,1,2,1
223,1,3,1,1,2,2,3
223,1,4,3,3,3,1,2
224,1,1,2,3,3,1,2
224,1,2,1,3,2,3,2
224,1,3,3,2,1,2,1
224,1,4,2,1,3,1,3
225,1,1,3,1,1,3,3
225,1,2,1,3,1,1,3
225,1,3,3,1,2,3,2
225,1,4,2,2,3,2,1
226,1,1,1,2,2,1,3
226,1,2,3,3,3,3,1
226,1,3,2,1,1,2,2
226,1,4,3,2,2,1,2
227,1,1,1,1,3,2,3
227,1,2,3,2,1,1,2
227,1,3,1,1,2,3,1
227,1,4,2,3,3,2,3
228,1,1,2,3,2,1,1
228,1,2,1,2,3,1,2
228,1,3,2,3,2,3,1
228,1,4,3,1,1,2,3
229,1,1,2,1,3,3,2
229,1,2,1,3,1,3,2
229,1,3,3,1,3,1,1
229,1,4,2,2,2,2,3
230,1,1,1,2,1,3,3
230,1,2,3,2,2,3,3
230,1,3,1,3,1,2,1
230,1,4,2,1,3,1,2
231,1,1,2,1,1,1,3
231,1,2,3,3,2,2,1
231,1,3,1,2,3,3,2
231,1,4,3,3,3,2,1
232,1,1,3,2,3,2,2
232,1,2,1,1,2,2,2
232,1,3,2,1,1,3,1
232,1,4,1,3,2,1,3
233,1,1,1,1,3,2,2
233,1,2,2,2,2,3,1
233,1,3,3,2,2,1,1
233,1,4,3,3,1,1,3
234,1,1,2,3,1,3,2
234,1,2,3,2,3,2,1
234,1,3,2,3,3,3,3
234,1,4,1,1,2,1,3
235,1,1,2,2,2,2,2
235,1,2,1,3,3,1,3
235,1,3,3,1,1,3,1
235,1,4,2,2,1,2,3
236,1,1,1,1,2,1,1
236,1,2,3,3,2,1,2
236,1,3,3,3,1,3,2
236,1,4,2,2,3,2,3
237,1,1,1,2,1,3,1
237,1,2,1,1,1,3,1
237,1,3,2,3,2,2,2
237,1,4,3,2,3,1,3
238,1,1,2,3,3,1,1
238,1,2,1,2,1,3,2
238,1,3,3,1,3,3,3
238,1,4,3,1,2,2,3
239,1,1,3,2,3,3,3
239,1,2,1,3,1,2,1
239,1,3,1,3,2,2,2
239,1,4,2,1,1,1,1
240,1,1,2,1,2,1,2
240,1,2,1,3,3,3,1
240,1,3,3,2,1,2,3
240,1,4,2,1,2,3,2
241,1,1,3,3,1,1,2
241,1,2,2,2,1,1,3
241,1,3,1,1,2,2,3
241,1,4,2,2,3,3,1
242,1,1,3,1,3,2,1
242,1,2,3,3,3,1,2
242,1,3,2,3,1,3,3
242,1,4,1,2,2,1,2
243,1,1,2,2,1,1,3
243,1,2,3,3,3,3,2
243,1,3,1,2,2,2,1
243,1,4,1,1,2,2,1
244,1,1,1,3,3,3,3
244,1,2,3,2,2,1,1
244,1,3,3,1,2,3,3
244,1,4,2,1,1,2,2
245,1,1,2,1,3,1,1
245,1,2,1,3,1,1,1
245,1,3,3,2,2,3,3
245,1,4,1,3,1,2,2
246,1,1,3,2,1,3,1
246,1,2,2,1,3,2,2
246,1,3,1,3,2,1,3
246,1,4,2,2,3,2,2
247,1,1,2,3,2,2,1
247,1,2,1,1,3,3,3
247,1,3,3,1,1,2,3
247,1,4,3,2,1,1,2
248,1,1,1,1,3,1,1
248,1,2,2,3,2,3,2
248,1,3,2,1,2,3,2
248,1,4,3,2,1,2,3
249,1,1,1,3,3,1,3
249,1,2,2,1,1,2,3
249,1,3,1,2,2,3,2
249,1,4,3,3,3,1,1
250,1,1,1,1,3,3,3
250,1,2,3,3,1,2,2
250,1,3,3,1,2,3,1
250,1,4,2,2,2,1,1
251,1,1,3,1,2,3,3
251,1,2,2,3,1,1,1
251,1,3,1,2,3,2,1
251,1,4,1,2,3,2,2
252,1,1,2,3,1,1,3
252,1,2,3,2,3,3,1
252,1,3,1,3,2,2,3
252,1,4,2,1,1,1,2
253,1,1,1,2,1,3,2
253,1,2,3,3,3,2,1
253,1,3,2,1,2,1,3
253,1,4,3,1,3,1,2
254,1,1,2,3,2,3,1
254,1,2,2,2,2,3,2
254,1,3,1,1,1,2,1
254,1,4,3,3,3,1,3
255,1,1,3,1,2,1,1
255,1,2,1,2,1,2,2
255,1,3,2,3,3,3,3
255,1,4,1,2,1,1,3
256,1,1,2,2,3,1,3
256,1,2,3,1,1,2,2
256,1,3,1,1,1,3,1
256,1,4,3,3,2,2,2
257,1,1,1,3,3,3,2
257,1,2,2,2,2,2,1
257,1,3,3,1,1,1,3
257,1,4,2,2,3,3,2
258,1,1,1,3,2,2,1
258,1,2,3,1,1,3,1
258,1,3,1,3,2,2,3
258,1,4,2,2,3,1,2
259,1,1,2,1,3,2,3
259,1,2,1,2,2,1,3
259,1,3,3,2,2,1,2
259,1,4,1,3,1,3,1
260,1,1,3,3,1,3,2
260,1,2,3,3,3,2,2
260,1,3,2,1,3,2,1
260,1,4,1,2,2,1,3
261,1,1,3,2,2,2,3
261,1,2,1,3,3,1,2
261,1,3,2,2,1,3,1
261,1,4,2,1,1,3,1
262,1,1,2,3,1,2,3
262,1,2,3,2,3,1,1
262,1,3,1,1,3,3,3
262,1,4,1,1,2,3,2
263,1,1,1,2,3,3,3
263,1,2,3,3,1,2,1
263,1,3,2,3,2,1,1
263,1,4,2,1,2,1,2
264,1,1,1,2,3,1,1
264,1,2,3,1,1,1,2
264,1,3,3,1,1,2,2
264,1,4,2,3,2,3,3
265,1,1,1,1,3,1,1
265,1,2,3,3,2,3,2
265,1,3,3,2,2,2,1
265,1,4,2,2,1,2,3
266,1,1,3,2,2,1,1
266,1,2,2,1,3,2,3
266,1,3,2,3,3,2,2
266,1,4,1,3,1,3,2
267,1,1,3,2,3,3,2
267,1,2,1,1,2,3,3
267,1,3,1,1,1,1,3
267,1,4,2,3,2,2,1
268,1,1,3,3,1,1,3
268,1,2,1,2,1,2,2
268,1,3,2,2,2,3,2
268,1,4,1,1,3,2,1
269,1,1,2,1,1,1,1
269,1,2,1,2,2,2,2
269,1,3,3,1,3,3,1
269,1,4,3,3,3,3,3
270,1,1,1,2,3,3,1
270,1,2,3,1,2,2,2
270,1,3,2,3,1,1,3
270,1,4,2,3,1,1,2
271,1,1,3,2,1,2,3
271,1,2,1,3,2,1,1
271,1,3,3,3,3,2,3
271,1,4,2,1,3,3,2
272,1,1,1,1,2,1,3
272,1,2,2,2,2,3,3
272,1,3,2,2,1,3,1
272,1,4,3,3,3,2,2
273,1,1,2,2,3,2,3
273,1,2,1,2,1,1,2
273,1,3,3,3,2,3,2
273,1,4,1,1,1,1,1
274,1,1,3,1,2,2,1
274,1,2,1,3,1,3,3
274,1,3,3,1,1,3,1
274,1,4,2,2,3,1,2
275,1,1,1,3,3,2,1
275,1,2,2,3,3,1,1
275,1,3,3,2,1,3,2
275,1,4,2,1,2,1,3
276,1,1,2,3,1,3,2
276,1,2,1,1,2,2,2
276,1,3,3,2,3,1,1
276,1,4,1,1,2,2,3
277,1,1,1,1,3,3,2
277,1,2,1,2,1,2,3
277,1,3,2,2,1,2,1
277,1,4,3,3,2,1,3
278,1,1,2,1,3,3,3
278,1,2,3,1,3,1,3
278,1,3,1,2,1,2,2
278,1,4,2,3,2,3,1
279,1,1,3,2,2,1,1
279,1,2,3,3,2,1,1
279,1,3,2,1,3,2,2
279,1,4,1,2,1,3,3
280,1,1,2,3,1,2,1
280,1,2,2,2,2,3,1
280,1,3,3,1,1,2,3
280,1,4,1,3,3,1,2
281,1,1,1,3,2,1,2
281,1,2,3,1,2,1,2
281,1,3,2,2,1,2,1
281,1,4,1,3,3,3,3
282,1,1,2,2,2,1,2
282,1,2,3,1,3,3,1
282,1,3,1,3,1,2,1
282,1,4,3,1,3,3,3
283,1,1,3,2,1,1,3
283,1,2,2,3,2,2,3
283,1,3,3,2,3,3,1
283,1,4,1,1,1,1,2
284,1,1,1,3,2,3,3
284,1,2,2,1,2,3,2
284,1,3,3,2,1,1,1
284,1,4,2,1,3,2,2
285,1,1,1,2,3,2,3
285,1,2,3,2,2,3,2
285,1,3,1,3,3,2,3
285,1,4,2,1,1,1,1
286,1,1,2,3,3,1,2
286,1,2,3,3,1,3,2
286,1,3,1,1,2,2,1
286,1,4,2,2,3,1,3
287,1,1,1,3,1,3,1
287,1,2,3,3,1,2,3
287,1,3,2,2,3,1,2
287,1,4,3,1,2,2,3
288,1,1,1,2,2,3,1
288,1,2,2,3,1,1,3
288,1,3,1,1,2,3,1
288,1,4,3,2,3,2,2
289,1,1,2,1,1,3,3
289,1,2,2,2,2,3,3
289,1,3,1,1,1,1,2
289,1,4,3,3,3,2,1
290,1,1,2,2,1,3,3
290,1,2,1,1,3,1,1
290,1,3,1,3,3,1,1
290,1,4,3,3,2,2,2
291,1,1,1,2,1,1,3
291,1,2,2,1,2,2,2
291,1,3,3,1,2,2,2
291,1,4,2,3,3,3,1
292,1,1,3,3,2,1,3
292,1,2,2,3,3,1,3
292,1,3,3,1,1,3,2
292,1,4,1,2,2,2,1
293,1,1,2,3,2,1,3
293,1,2,3,2,3,3,1
293,1,3,3,1,1,2,1
293,1,4,1,2,3,3,2
294,1,1,2,2,2,2,1
294,1,2,3,3,3,3,3
294,1,3,1,1,1,1,2
294,1,4,1,3,1,2,2
295,1,1,3,2,2,1,2
295,1,2,1,1,2,3,3
295,1,3,1,3,1,3,1
295,1,4,2,1,3,2,3
296,1,1,3,1,3,1,1
296,1,2,2,1,1,1,1
296,1,3,3,3,2,3,3
296,1,4,1,2,3,2,2
297,1,1,2,3,1,2,2
297,1,2,3,1,3,3,3
297,1,3,2,2,1,2,2
297,1,4,1,3,2,1,1
298,1,1,2,1,2,3,2
298,1,2,3,2,1,1,3
298,1,3,1,3,3,2,1
298,1,4,1,2,2,2,3
299,1,1,2,1,1,3,1
299,1,2,1,3,2,2,3
299,1,3,3,2,1,3,1
299,1,4,2,1,3,1,2
300,1,1,1,3,1,3,3
300,1,2,1,2,3,1,2
300,1,3,2,1,2,2,1
300,1,4,3,2,3,1,2
301,1,1,3,3,1,3,2
301,1,2,3,1,1,2,3
301,1,3,1,1,2,1,1
301,1,4,2,2,3,2,3
302,1,1,2,2,2,3,1
302,1,2,2,3,2,3,2
302,1,3,3,2,3,1,1
302,1,4,1,1,1,2,3
303,1,1,3,3,2,1,2
303,1,2,1,2,2,3,3
303,1,3,2,1,1,2,1
303,1,4,3,3,3,1,2
304,1,1,2,3,1,1,3
304,1,2,2,3,3,2,1
304,1,3,3,2,2,2,1
304,1,4,1,1,3,3,2
305,1,1,3,1,3,1,3
305,1,2,1,2,1,3,2
305,1,3,1,2,1,1,3
305,1,4,2,3,2,2,1
306,1,1,1,3,1,2,1
306,1,2,1,1,3,3,2
306,1,3,3,1,3,3,2
306,1,4,2,2,2,1,3
307,1,1,3,3,1,3,1
307,1,2,1,1,2,3,1
307,1,3,3,2,3,2,3
307,1,4,2,3,1,1,2
308,1,1,1,3,1,3,1
308,1,2,3,2,2,2,2
308,1,3,2,2,3,2,2
308,1,4,3,1,2,1,3
309,1,1,1,2,2,3,1
309,1,2,2,1,3,1,3
309,1,3,2,1,3,3,3
309,1,4,3,3,1,2,2
310,1,1,3,1,1,1,1
310,1,2,2,2,1,3,3
310,1,3,1,1,2,1,2
310,1,4,3,3,3,2,1
311,1,1,1,2,3,1,1
311,1,2,3,1,1,3,1
311,1,3,2,2,2,1,2
311,1,4,1,3,3,2,3
312,1,1,3,2,1,2,3
312,1,2,2,3,2,2,3
312,1,3,1,1,3,1,1
312,1,4,2,3,2,3,2
313,1,1,1,1,1,2,2
313,1,2,2,2,2,1,1
313,1,3,3,3,3,3,3
313,1,4,2,3,3,3,2
314,1,1,1,2,1,1,2
314,1,2,3,1,2,2,3
314,1,3,1,1,2,2,3
314,1,4,2,3,3,3,1
315,1,1,2,1,2,3,3
315,1,2,3,2,1,3,2
315,1,3,3,3,1,1,2
315,1,4,1,2,3,2,1
316,1,1,3,3,2,1,1
316,1,2,1,3,2,1,2
316,1,3,1,2,3,3,3
316,1,4,2,1,1,2,2
317,1,1,3,2,3,2,3
317,1,2,2,1,3,2,1
317,1,3,2,1,1,1,1
317,1,4,1,3,2,3,2
318,1,1,3,2,1,1,3
318,1,2,1,1,3,2,2
318,1,3,2,3,2,3,1
318,1,4,1,2,1,1,3
319,1,1,3,1,2,3,3
319,1,2,3,2,2,2,1
319,1,3,2,3,1,1,3
319,1,4,1,1,3,3,2
320,1,1,3,3,3,2,2
320,1,2,1,1,2,3,3
320,1,3,3,3,3,1,1
320,1,4,2,2,1,2,2
321,1,1,2,2,1,3,1
321,1,2,2,2,3,1,1
321,1,3,3,1,2,1,2
321,1,4,1,3,3,2,3
322,1,1,1,3,2,1,3
322,1,2,2,2,3,3,2
322,1,3,2,1,1,1,3
322,1,4,3,1,1,2,1
323,1,1,1,2,2,2,2
323,1,2,1,3,1,2,1
323,1,3,3,2,2,3,2
323,1,4,2,1,3,1,3
324,1,1,1,1,3,1,2
324,1,2,3,3,1,3,3
324,1,3,3,3,1,3,1
324,1,4,2,2,2,2,3
325,1,1,2,1,1,2,2
325,1,2,3,1,2,2,1
325,1,3,1,2,2,1,1
325,1,4,3,3,3,3,3
326,1,1,1,2,3,3,1
326,1,2,1,2,1,3,2
326,1,3,2,3,1,1,2
326,1,4,3,1,2,2,3
327,1,1,2,3,3,2,1
327,1,2,3,2,2,2,2
327,1,3,1,1,1,3,3
327,1,4,2,3,3,1,1
328,1,1,3,2,1,1,1
328,1,2,1,3,2,1,2
328,1,3,2,2,1,2,3
328,1,4,3,1,3,3,1
329,1,1,2,3,2,3,3
329,1,2,1,3,3,1,3
329,1,3,2,1,2,3,2
329,1,4,3,2,1,2,1
330,1,1,1,1,3,1,2
330,1,2,1,1,1,1,1
330,1,3,2,2,2,3,1
330,1,4,3,3,1,2,3
331,1,1,2,3,3,2,2
331,1,2,3,2,3,3,2
331,1,3,2,1,1,1,1
331,1,4,1,3,2,2,3
332,1,1,3,2,2,1,3
332,1,2,2,3,1,2,1
332,1,3,1,1,3,3,2
332,1,4,3,1,2,1,2
333,1,1,1,2,3,3,3
333,1,2,2,1,1,2,1
333,1,3,3,3,2,1,2
333,1,4,1,2,3,2,3
334,1,1,2,1,3,2,3
334,1,2,1,2,2,1,1
334,1,3,3,1,3,3,1
334,1,4,3,3,1,3,2
335,1,1,1,3,2,1,1
335,1,2,3,1,3,2,2
335,1,3,1,3,1,3,2
335,1,4,2,2,1,3,3
336,1,1,2,2,2,1,3
336,1,2,1,1,1,2,2
336,1,3,2,2,3,1,3
336,1,4,3,3,3,3,1
337,1,1,2,3,2,2,2
337,1,2,2,1,2,3,1
337,1,3,1,2,3,2,2
337,1,4,3,3,1,1,3
338,1,1,3,2,2,3,1
338,1,2,1,1,1,1,3
338,1,3,3,1,2,3,3
338,1,4,2,3,3,2,2
339,1,1,2,3,2,3,2
339,1,2,1,2,1,1,1
339,1,3,3,2,1,1,2
339,1,4,3,1,3,2,3
340,1,1,3,2,3,1,2
340,1,2,1,3,2,2,1
340,1,3,1,3,3,3,1
340,1,4,2,1,1,3,3
341,1,1,2,1,2,1,1
341,1,2,1,1,2,2,1
341,1,3,2,2,1,1,3
341,1,4,3,3,3,3,2
342,1,1,3,1,2,3,2
342,1,2,1,2,1,2,3
342,1,3,2,3,3,1,1
342,1,4,1,2,1,3,3
343,1,1,3,2,3,2,1
343,1,2,1,1,1,3,1
343,1,3,3,3,3,1,3
343,1,4,2,2,2,2,2
344,1,1,1,3,2,2,3
344,1,2,1,3,1,1,2
344,1,3,2,1,1,1,2
344,1,4,3,2,3,3,1
345,1,1,1,3,1,1,1
345,1,2,2,1,3,2,3
345,1,3,2,2,3,3,2
345,1,4,3,1,2,2,3
346,1,1,3,3,2,1,3
346,1,2,3,1,1,2,1
346,1,3,1,2,3,1,2
346,1,4,2,3,2,3,3
347,1,1,2,2,1,3,2
347,1,2,2,2,2,2,1
347,1,3,3,3,3,1,3
347,1,4,1,1,2,2,1
348,1,1,1,1,1,3,2
348,1,2,2,3,3,2,3
348,1,3,3,2,2,1,1
348,1,4,3,1,1,3,2
349,1,1,1,1,3,1,3
349,1,2,1,2,2,3,3
349,1,3,3,2,2,3,1
349,1,4,2,3,1,2,2
350,1,1,2,1,2,1,2
350,1,2,3,2,2,3,3
350,1,3,2,1,3,1,1
350,1,4,1,3,1,2,2
351,1,1,1,3,3,2,1
351,1,2,3,1,1,1,3
351,1,3,3,3,1,2,1
351,1,4,2,2,2,3,2
352,1,1,1,2,3,2,2
352,1,2,1,3,3,3,1
352,1,3,2,2,1,2,3
352,1,4,3,1,2,1,2
353,1,1,3,2,2,2,2
353,1,2,1,1,3,3,3
353,1,3,1,3,1,1,3
353,1,4,2,1,3,3,1
354,1,1,3,2,3,2,3
354,1,2,2,3,1,3,1
354,1,3,2,2,1,1,1
354,1,4,1,1,2,1,2
355,1,1,1,1,2,2,1
355,1,2,3,3,1,3,2
355,1,3,2,3,2,3,3
355,1,4,2,2,3,1,3
356,1,1,3,1,1,2,2
356,1,2,2,2,2,3,3
356,1,3,1,3,3,1,1
356,1,4,3,3,3,1,2
357,1,1,1,1,1,2,3
357,1,2,2,1,3,1,2
357,1,3,1,2,1,2,1
357,1,4,3,3,2,3,3
358,1,1,3,1,1,1,1
358,1,2,2,1,3,3,1
358,1,3,3,2,1,2,3
358,1,4,1,3,2,1,2
359,1,1,2,3,2,2,1
359,1,2,1,2,3,3,1
359,1,3,2,3,2,2,2
359,1,4,3,1,1,1,3
360,1,1,1,2,1,3,2
360,1,2,1,2,3,3,2
360,1,3,3,3,2,1,1
360,1,4,2,1,1,2,3
361,1,1,2,2,3,1,1
361,1,2,3,1,3,2,1
361,1,3,1,2,2,1,3
361,1,4,2,3,1,3,2
362,1,1,1,1,2,3,3
362,1,2,1,3,3,2,3
362,1,3,2,2,1,1,1
362,1,4,3,3,3,2,2
363,1,1,2,3,3,1,3
363,1,2,1,2,1,2,1
363,1,3,3,1,2,3,2
363,1,4,2,1,2,2,2
364,1,1,3,3,1,3,1
364,1,2,3,3,1,3,3
364,1,3,2,1,3,2,1
364,1,4,1,2,2,1,2
365,1,1,2,3,1,2,1
365,1,2,1,1,3,3,3
365,1,3,3,1,3,1,2
365,1,4,3,2,2,1,2
366,1,1,1,3,2,1,3
366,1,2,1,2,2,3,3
366,1,3,3,3,3,2,1
366,1,4,2,1,1,1,2
367,1,1,2,2,3,3,2
367,1,2,1,1,2,2,1
367,1,3,3,3,1,1,3
367,1,4,3,2,1,3,1
368,1,1,3,3,2,1,1
368,1,2,2,1,2,3,3
368,1,3,1,1,1,3,2
368,1,4,2,2,3,2,3
369,1,1,3,2,3,2,2
369,1,2,2,3,2,3,1
369,1,3,1,2,3,2,2
369,1,4,3,1,1,1,3
370,1,1,3,1,3,3,3
370,1,2,2,2,2,1,1
370,1,3,1,1,3,1,1
370,1,4,1,3,1,2,2
371,1,1,1,3,1,3,3
371,1,2,3,1,3,1,1
371,1,3,1,2,2,2,3
371,1,4,2,3,1,3,2
372,1,1,3,1,1,1,3
372,1,2,2,2,2,2,2
372,1,3,2,1,2,2,2
372,1,4,1,3,3,3,1
373,1,1,2,3,3,1,3
373,1,2,1,2,1,1,2
373,1,3,1,1,2,2,2
373,1,4,3,2,1,3,1
374,1,1,1,1,1,1,2
374,1,2,2,2,3,3,1
374,1,3,3,2,3,2,3
374,1,4,3,3,2,2,3
375,1,1,2,3,2,1,1
375,1,2,1,3,2,3,1
375,1,3,3,2,3,1,2
375,1,4,2,1,1,2,3
376,1,1,2,3,3,3,2
376,1,2,3,2,1,2,1
376,1,3,3,1,2,3,1
376,1,4,1,1,2,1,3
377,1,1,1,2,3,3,3
377,1,2,3,1,2,1,1
377,1,3,1,3,3,2,2
377,1,4,2,2,1,3,3
378,1,1,3,3,2,2,2
378,1,2,1,2,2,1,1
378,1,3,3,1,3,3,3
378,1,4,2,3,1,2,2
379,1,1,3,2,2,2,2
379,1,2,1,3,3,1,3
379,1,3,2,1,1,3,1
379,1,4,2,2,1,1,3
380,1,1,2,3,1,3,2
380,1,2,1,1,3,2,1
380,1,3,2,1,3,3,2
380,1,4,3,2,2,1,3
381,1,1,1,3,1,2,1
381,1,2,2,1,3,1,2
381,1,3,3,2,2,3,3
381,1,4,1,2,1,2,1
382,1,1,1,3,2,3,2
382,1,2,2,3,2,2,3
382,1,3,1,2,3,1,1
382,1,4,3,1,1,3,2
383,1,1,3,3,1,1,1
383,1,2,2,1,3,2,3
383,1,3,1,2,2,3,2
383,1,4,3,3,3,2,3
384,1,1,1,3,1,3,3
384,1,2,2,1,2,1,1
384,1,3,3,2,3,2,2
384,1,4,2,2,1,1,1
385,1,1,3,2,2,3,1
385,1,2,1,1,3,3,1
385,1,3,2,3,3,1,2
385,1,4,1,1,1,2,3
386,1,1,3,1,1,2,2
386,1,2,1,2,3,3,1
386,1,3,3,3,1,1,2
386,1,4,2,1,2,2,3
387,1,1,1,1,3,3,2
387,1,2,3,2,1,2,1
387,1,3,2,3,2,1,3
387,1,4,1,3,2,1,3
388,1,1,2,1,2,3,1
388,1,2,2,2,3,1,2
388,1,3,3,3,2,2,1
388,1,4,1,1,1,3,3
389,1,1,2,2,1,1,2
389,1,2,3,3,3,1,2
389,1,3,2,2,1,2,3
389,1,4,1,1,2,3,1
390,1,1,3,3,3,2,3
390,1,2,2,2,1,3,1
390,1,3,3,3,3,3,3
390,1,4,1,1,2,1,2
391,1,1,1,2,2,2,2
391,1,2,2,1,3,2,1
391,1,3,1,2,1,1,3
391,1,4,3,3,2,3,2
392,1,1,2,3,1,2,3
392,1,2,1,2,2,3,2
392,1,3,3,1,3,1,1
392,1,4,3,1,1,2,1
393,1,1,2,2,3,1,3
393,1,2,1,2,2,2,1
393,1,3,3,1,1,3,2
393,1,4,2,3,3,1,3
394,1,1,2,1,2,2,3
394,1,2,3,2,3,3,2
394,1,3,1,3,1,1,1
394,1,4,2,3,2,3,1
395,1,1,1,3,1,2,2
395,1,2,1,1,1,1,2
395,1,3,3,1,3,1,3
395,1,4,2,2,2,3,1
396,1,1,3,2,3,2,3
396,1,2,3,2,1,3,3
396,1,3,2,1,2,1,2
396,1,4,1,3,3,2,1
397,1,1,3,1,2,2,3
397,1,2,2,3,3,3,2
397,1,3,3,3,2,1,1
397,1,4,1,2,1,1,1
398,1,1,3,2,2,1,1
398,1,2,1,3,1,3,3
398,1,3,1,1,3,3,3
398,1,4,2,1,3,2,2
399,1,1,3,2,3,3,1
399,1,2,1,1,2,1,3
399,1,3,2,3,1,2,2
399,1,4,2,2,1,2,2
400,1,1,3,3,2,2,2
400,1,2,3,1,1,3,3
400,1,3,1,3,3,2,1
400,1,4,2,2,2,1,2
401,1,1,3,2,2,2,2
401,1,2,2,1,1,3,1
401,1,3,2,3,3,3,1
401,1,4,1,3,3,1,3
402,1,1,1,1,1,1,2
402,1,2,1,1,1,1,3
402,1,3,3,3,2,3,2
402,1,4,2,2,3,2,1
403,1,1,3,3,3,1,2
403,1,2,1,1,2,2,1
403,1,3,1,2,3,2,3
403,1,4,2,2,1,3,3
404,1,1,3,1,1,1,1
404,1,2,1,2,3,2,2
404,1,3,3,3,1,3,1
404,1,4,2,3,2,3,3
405,1,1,2,1,2,1,3
405,1,2,1,3,1,3,2
405,1,3,2,2,2,1,3
405,1,4,3,2,3,2,1
406,1,1,3,2,1,1,1
406,1,2,2,1,3,3,2
406,1,3,3,1,1,2,3
406,1,4,1,3,2,2,3
407,1,1,1,1,2,3,2
407,1,2,2,3,3,1,1
407,1,3,3,2,1,2,3
407,1,4,2,1,3,3,1
408,1,1,2,1,1,2,1
408,1,2,3,2,3,3,3
408,1,3,1,3,2,1,1
408,1,4,1,3,2,1,2
409,1,1,1,3,3,3,1
409,1,2,3,1,2,2,3
409,1,3,3,1,3,1,2
409,1,4,2,2,1,1,2
410,1,1,2,3,2,2,2
410,1,2,3,1,3,1,1
410,1,3,1,2,1,3,3
410,1,4,2,3,1,3,3
411,1,1,1,2,3,2,2
411,1,2,3,3,1,3,1
411,1,3,2,1,3,1,3
411,1,4,1,2,2,2,2
412,1,1,3,3,1,1,2
412,1,2,1,2,3,3,3
412,1,3,2,1,2,2,1
412,1,4,3,1,2,3,2
413,1,1,3,1,3,3,2
413,1,2,2,2,2,1,3
413,1,3,1,2,2,1,1
413,1,4,1,3,1,2,1
414,1,1,1,1,3,1,2
414,1,2,2,3,1,2,3
414,1,3,3,2,2,3,1
414,1,4,2,3,3,2,3
415,1,1,3,3,2,3,3
415,1,2,3,1,1,2,2
415,1,3,2,2,1,1,2
415,1,4,1,1,3,2,1
416,1,1,1,3,1,1,3
416,1,2,1,2,1,3,3
416,1,3,3,1,3,2,2
416,1,4,2,3,2,1,1
417,1,1,2,2,2,3,1
417,1,2,2,1,2,3,1
417,1,3,3,3,3,1,3
417,1,4,1,1,1,2,2
418,1,1,2,3,3,3,2
418,1,2,1,1,1,1,1
418,1,3,2,2,3,1,2
418,1,4,3,2,2,2,3
419,1,1,2,2,3,1,2
419,1,2,3,3,1,2,1
419,1,3,1,1,2,3,3
419,1,4,1,3,2,2,1
420,1,1,2,1,3,2,1
420,1,2,3,2,1,3,3
420,1,3,3,2,1,3,2
420,1,4,1,3,2,1,2
421,1,1,1,1,3,3,3
421,1,2,3,2,1,1,1
421,1,3,2,3,2,2,2
421,1,4,3,1,2,1,3
422,1,1,3,1,2,1,2
422,1,2,1,2,3,2,3
422,1,3,2,3,1,3,1
422,1,4,1,3,3,3,1
423,1,1,3,3,2,3,2
423,1,2,1,2,3,1,1
423,1,3,2,1,1,2,3
423,1,4,2,2,1,2,3
424,1,1,1,1,1,3,2
424,1,2,2,1,2,3,3
424,1,3,2,2,2,2,1
424,1,4,3,3,3,1,3
425,1,1,2,1,2,3,3
425,1,2,3,3,3,2,1
425,1,3,1,2,1,1,2
425,1,4,1,3,1,2,2
426,1,1,3,2,3,1,1
426,1,2,2,1,1,3,2
426,1,3,3,1,1,1,1
426,1,4,1,3,2,2,3
427,1,1,1,1,1,2,1
427,1,2,3,3,2,1,3
427,1,3,2,2,3,3,2
427,1,4,1,2,3,3,3
428,1,1,2,3,3,1,1
428,1,2,1,1,1,3,3
428,1,3,3,2,2,2,1
428,1,4,3,2,2,2,2
429,1,1,3,1,3,2,3
429,1,2,2,3,3,1,2
429,1,3,1,2,2,3,1
429,1,4,2,3,1,1,2
430,1,1,1,2,2,1,3
430,1,2,2,1,3,2,2
430,1,3,2,2,1,1,3
430,1,4,3,3,1,3,1
431,1,1,2,2,1,1,3
431,1,2,1,1,3,2,1
431,1,3,3,3,2,3,2
431,1,4,1,3,3,3,2
432,1,1,3,1,2,2,1
432,1,2,1,3,3,1,3
432,1,3,2,1,2,1,1
432,1,4,2,2,1,3,2
433,1,1,3,3,1,2,2
433,1,2,1,3,1,3,1
433,1,3,3,2,3,2,3
433,1,4,2,1,2,1,2
434,1,1,2,3,1,1,1
434,1,2,1,2,2,2,2
434,1,3,3,1,3,3,3
