"Version,""Task"",""Concept"",""Att 1 - Verpflegung"",""Att 2 - Kundenbewertung"",""Att 3 - Art des Hotels"",""Att 4 - Meerblick"",""Att 5 - Preis"",""Att 6 - Zimmerkategorie"""
24,15,3,2,3,3,2,1,1
24,15,4,1,1,3,2,1,3
24,15,5,1,1,2,1,2,3
24,16,1,3,3,3,3,2,3
24,16,2,1,2,3,3,1,1
24,16,3,2,1,1,2,2,2
24,16,4,1,1,1,1,3,1
24,16,5,2,2,2,2,1,2
24,17,1,3,3,2,1,3,2
24,17,2,2,1,1,3,1,3
24,17,3,1,2,1,2,2,1
24,17,4,2,1,3,3,1,2
24,17,5,3,3,2,1,3,3
24,18,1,3,2,3,2,2,3
24,18,2,1,3,2,1,3,1
24,18,3,3,2,3,1,3,1
24,18,4,2,1,1,3,1,2
24,18,5,1,3,2,2,2,3
24,19,1,3,3,1,3,2,1
24,19,2,2,2,2,2,3,3
24,19,3,3,2,2,2,1,1
24,19,4,1,3,3,3,3,2
24,19,5,1,1,3,1,1,2
24,20,1,2,1,1,1,2,3
24,20,2,1,2,2,3,1,1
24,20,3,3,1,1,1,2,3
24,20,4,2,2,2,3,3,1
24,20,5,3,3,3,2,3,2
24,21,1,1,3,1,2,1,3
24,21,2,1,1,1,2,2,2
24,21,3,2,3,3,1,1,3
24,21,4,3,2,2,3,3,1
24,21,5,2,2,3,1,2,2
25,1,1,2,1,1,2,3,1
25,1,2,1,3,3,3,2,2
25,1,3,1,1,3,3,3,3
25,1,4,2,2,2,2,2,2
25,1,5,3,3,1,1,1,1
25,2,1,3,1,2,1,1,3
25,2,2,2,3,1,3,2,1
25,2,3,3,1,2,1,1,2
25,2,4,2,2,3,3,3,3
25,2,5,1,2,3,2,3,2
25,3,1,1,1,2,2,1,1
25,3,2,3,3,1,3,2,3
25,3,3,1,3,1,1,1,3
25,3,4,2,2,3,3,3,2
25,3,5,3,1,2,2,2,1
25,4,1,2,3,2,2,1,2
25,4,2,3,2,3,2,1,3
25,4,3,1,1,3,1,3,1
25,4,4,1,3,1,3,2,1
25,4,5,2,1,2,1,3,2
25,5,1,3,2,1,1,2,3
25,5,2,1,1,2,3,3,3
25,5,3,1,3,2,3,1,2
25,5,4,3,2,1,1,2,2
25,5,5,2,3,3,2,1,1
25,6,1,3,1,3,2,2,1
25,6,2,3,1,1,2,3,1
25,6,3,1,2,3,1,2,3
25,6,4,2,2,1,1,3,3
25,6,5,1,3,2,3,1,2
25,7,1,1,2,1,2,1,1
25,7,2,3,3,3,1,3,2
25,7,3,2,3,1,2,3,3
25,7,4,2,1,2,3,2,3
25,7,5,3,2,3,3,1,1
25,8,1,3,1,1,3,1,1
25,8,2,2,1,2,1,2,2
25,8,3,1,2,1,2,3,1
25,8,4,2,2,2,1,2,2
25,8,5,3,3,3,3,1,3
25,9,1,2,3,2,1,3,1
25,9,2,3,2,1,3,1,1
25,9,3,1,3,3,2,2,2
25,9,4,1,1,3,2,2,3
25,9,5,2,1,2,1,3,3
25,10,1,1,3,1,1,3,2
25,10,2,2,3,3,1,1,1
25,10,3,3,1,1,2,3,2
25,10,4,1,2,2,3,2,3
25,10,5,2,2,2,2,1,3
25,11,1,3,1,3,3,2,2
25,11,2,2,3,1,2,3,3
25,11,3,1,2,2,1,1,1
25,11,4,2,2,1,2,1,2
25,11,5,3,1,3,3,2,1
25,12,1,3,3,2,3,2,3
25,12,2,1,1,3,1,3,2
25,12,3,3,3,2,1,2,2
25,12,4,1,1,3,3,3,3
25,12,5,2,2,1,2,1,1
25,13,1,3,2,3,1,1,3
25,13,2,1,3,3,1,2,1
25,13,3,3,2,2,2,3,3
25,13,4,2,1,1,3,1,2
25,13,5,1,1,2,2,2,1
25,14,1,2,3,1,3,3,2
25,14,2,1,2,2,1,2,1
25,14,3,2,3,1,3,2,2
25,14,4,3,1,3,2,1,3
25,14,5,3,1,2,1,3,1
25,15,1,2,3,3,2,2,1
25,15,2,2,2,3,3,3,3
25,15,3,1,3,1,2,1,2
25,15,4,1,2,1,3,3,3
25,15,5,3,1,2,1,2,1
25,16,1,1,1,2,3,1,2
25,16,2,3,3,1,1,3,3
25,16,3,2,1,3,3,2,1
25,16,4,3,2,1,1,1,2
25,16,5,1,3,2,2,3,3
25,17,1,2,2,3,2,1,2
25,17,2,1,1,1,1,3,1
25,17,3,2,1,1,1,1,3
25,17,4,3,2,3,2,2,2
25,17,5,3,3,2,3,2,3
25,18,1,2,2,2,3,3,1
25,18,2,1,3,3,1,1,2
25,18,3,1,2,2,3,1,2
25,18,4,3,1,1,2,2,3
25,18,5,2,3,3,2,3,1
25,19,1,1,2,1,3,2,1
25,19,2,2,3,3,1,1,3
25,19,3,3,1,2,2,3,2
25,19,4,1,2,3,1,3,2
25,19,5,3,3,1,3,1,1
25,20,1,3,2,1,3,2,2
25,20,2,1,2,1,1,1,2
25,20,3,2,1,2,2,1,3
25,20,4,3,3,3,3,3,1
25,20,5,2,1,2,2,2,3
25,21,1,2,1,2,1,3,1
25,21,2,3,2,1,3,1,2
25,21,3,1,3,2,2,2,1
25,21,4,1,3,3,2,2,3
25,21,5,2,1,3,1,3,3
26,1,1,1,1,3,3,1,3
26,1,2,3,3,2,1,1,1
26,1,3,3,3,2,2,3,2
26,1,4,1,1,1,2,3,2
26,1,5,2,2,1,1,2,1
26,2,1,3,1,1,2,1,1
26,2,2,3,1,3,2,3,2
26,2,3,1,3,2,1,3,2
26,2,4,2,2,2,3,2,3
26,2,5,2,2,3,3,2,3
26,3,1,1,2,3,1,2,1
26,3,2,1,3,1,1,2,3
26,3,3,2,3,1,3,1,3
26,3,4,2,2,3,3,1,1
26,3,5,3,1,2,2,3,2
26,4,1,3,2,2,1,1,3
26,4,2,2,1,1,1,2,2
26,4,3,2,3,1,2,2,2
26,4,4,1,2,2,2,1,3
26,4,5,1,1,3,3,3,1
26,5,1,1,1,1,1,1,3
26,5,2,1,2,1,3,3,3
26,5,3,3,3,3,1,1,1
26,5,4,3,3,3,3,3,1
26,5,5,2,2,2,2,2,2
26,6,1,2,3,3,2,3,1
26,6,2,1,2,1,1,1,3
26,6,3,3,2,3,2,2,1
26,6,4,2,3,2,3,3,2
26,6,5,3,1,2,3,2,2
26,7,1,3,3,1,2,2,3
26,7,2,2,3,3,1,1,2
26,7,3,2,1,2,3,1,1
26,7,4,1,2,3,1,3,2
26,7,5,1,1,1,3,2,1
26,8,1,3,2,2,2,3,3
26,8,2,1,1,3,3,2,2
26,8,3,3,1,3,2,1,3
26,8,4,2,2,2,1,3,1
26,8,5,2,3,1,1,1,1
26,9,1,3,3,1,3,3,3
26,9,2,2,2,3,1,1,1
26,9,3,3,1,1,2,3,2
26,9,4,1,3,2,3,2,3
26,9,5,1,1,2,2,1,2
26,10,1,2,1,1,3,3,1
26,10,2,2,1,3,1,3,3
26,10,3,1,3,2,2,1,3
26,10,4,1,2,1,2,2,1
26,10,5,3,2,3,1,2,2
26,11,1,3,3,2,3,2,2
26,11,2,1,2,3,3,3,3
26,11,3,2,1,3,1,1,3
26,11,4,1,2,1,2,3,1
26,11,5,3,3,2,1,2,2
26,12,1,2,1,1,3,2,2
26,12,2,1,2,3,1,3,3
26,12,3,3,1,2,3,1,1
26,12,4,1,3,2,2,1,1
26,12,5,2,3,1,2,2,2
26,13,1,3,2,3,2,1,2
26,13,2,1,1,3,2,2,3
26,13,3,2,1,2,1,2,3
26,13,4,3,3,1,1,3,1
26,13,5,2,2,2,3,1,2
26,14,1,2,2,2,2,2,1
26,14,2,3,2,2,1,2,3
26,14,3,1,1,3,1,1,2
26,14,4,3,3,1,3,3,3
26,14,5,1,3,1,3,3,1
26,15,1,2,3,3,3,1,2
26,15,2,1,2,2,1,2,3
26,15,3,2,3,3,2,3,2
26,15,4,3,1,1,3,1,1
26,15,5,3,1,1,2,3,1
26,16,1,1,3,3,2,2,1
26,16,2,3,3,3,2,1,3
26,16,3,2,1,2,3,1,3
26,16,4,3,2,1,1,3,2
26,16,5,1,2,2,3,3,2
26,17,1,1,3,2,2,1,2
26,17,2,3,2,3,3,3,3
26,17,3,2,2,2,2,3,3
26,17,4,2,1,1,1,2,1
26,17,5,1,1,1,1,2,1
26,18,1,3,1,3,3,2,2
26,18,2,2,3,1,1,1,1
26,18,3,1,1,1,3,1,2
26,18,4,1,2,2,2,3,3
26,18,5,3,3,3,1,2,1
26,19,1,1,3,3,3,1,3
26,19,2,3,2,3,2,1,1
26,19,3,2,2,1,2,2,2
26,19,4,2,3,1,3,2,3
26,19,5,3,1,2,1,3,1
26,20,1,3,2,1,2,1,3
26,20,2,1,3,3,3,2,1
26,20,3,2,3,2,1,3,2
26,20,4,2,1,2,1,3,2
26,20,5,1,1,1,2,2,3
26,21,1,3,1,3,1,3,2
26,21,2,2,2,2,3,1,1
26,21,3,1,3,1,2,2,3
26,21,4,3,1,2,1,1,2
26,21,5,2,2,3,3,3,1
27,1,1,2,2,3,2,2,2
27,1,2,2,1,3,2,3,3
27,1,3,3,3,1,1,1,3
27,1,4,1,3,2,3,1,1
27,1,5,3,2,1,1,2,2
27,2,1,2,2,1,2,1,2
27,2,2,3,2,3,3,2,2
27,2,3,3,3,3,1,2,3
27,2,4,1,1,2,2,3,1
27,2,5,1,1,2,3,3,1
27,3,1,1,3,1,1,3,2
27,3,2,3,2,3,2,2,2
27,3,3,2,1,2,3,1,3
27,3,4,1,3,2,1,1,1
27,3,5,2,1,1,3,3,3
27,4,1,2,1,3,2,1,1
27,4,2,1,3,1,1,3,2
27,4,3,3,2,2,3,2,3
27,4,4,1,1,3,1,1,3
27,4,5,2,3,2,2,2,1
27,5,1,3,2,1,1,3,1
27,5,2,2,3,3,1,2,3
27,5,3,1,1,3,3,2,2
27,5,4,1,1,2,2,1,2
27,5,5,3,2,1,3,3,1
27,6,1,3,3,1,2,1,3
27,6,2,2,2,2,1,3,1
27,6,3,3,3,2,2,3,3
27,6,4,2,2,1,3,1,1
27,6,5,1,1,3,1,2,2
27,7,1,1,2,3,2,3,1
27,7,2,2,3,3,3,3,2
27,7,3,1,2,2,1,1,3
27,7,4,3,3,2,3,1,2
27,7,5,3,1,1,2,2,1
27,8,1,2,1,1,3,2,3
27,8,2,2,1,1,1,2,3
27,8,3,3,3,3,2,1,1
27,8,4,1,2,3,3,1,1
27,8,5,1,2,2,1,3,2
27,9,1,2,3,2,3,2,2
27,9,2,2,3,1,2,3,2
27,9,3,3,1,2,3,2,3
27,9,4,3,1,1,2,3,3
27,9,5,1,2,3,1,1,1
27,10,1,1,2,1,2,2,2
27,10,2,1,2,1,3,3,3
27,10,3,2,1,3,2,1,2
27,10,4,2,3,3,3,3,3
27,10,5,3,3,2,1,2,1
27,11,1,1,3,1,3,2,2
27,11,2,2,2,2,2,2,1
27,11,3,3,1,1,1,1,2
27,11,4,3,1,2,1,1,1
27,11,5,2,2,3,2,3,3
27,12,1,3,3,2,1,1,3
27,12,2,3,1,3,3,1,3
27,12,3,1,3,2,1,3,1
27,12,4,1,1,3,3,3,1
27,12,5,2,2,1,2,2,2
27,13,1,1,3,1,2,1,3
27,13,2,3,2,2,3,3,2
27,13,3,2,2,1,1,1,3
27,13,4,1,1,2,2,2,1
27,13,5,2,1,3,1,2,1
27,14,1,3,3,3,2,3,2
27,14,2,2,1,1,2,1,1
27,14,3,1,2,1,3,2,1
27,14,4,1,2,2,1,2,3
27,14,5,3,3,3,3,3,2
27,15,1,2,3,3,1,3,3
27,15,2,3,1,2,3,1,2
27,15,3,2,3,2,3,1,2
27,15,4,1,2,1,2,2,1
27,15,5,3,1,3,1,3,3
27,16,1,3,2,1,1,1,2
27,16,2,2,1,2,2,3,1
27,16,3,3,2,3,3,2,1
27,16,4,1,1,1,1,3,2
27,16,5,2,3,2,2,1,3
27,17,1,2,1,1,1,1,1
27,17,2,1,3,2,3,2,3
27,17,3,1,3,3,3,2,3
27,17,4,2,2,3,1,1,2
27,17,5,3,2,2,2,3,2
27,18,1,1,1,3,2,2,3
27,18,2,2,2,2,1,1,2
27,18,3,3,3,1,3,3,1
27,18,4,3,3,3,2,2,1
27,18,5,1,1,1,3,3,3
27,19,1,1,1,3,2,1,2
27,19,2,2,3,1,3,3,1
27,19,3,3,2,1,3,1,3
27,19,4,3,2,2,1,2,3
27,19,5,2,3,3,1,2,2
27,20,1,3,3,1,1,2,1
27,20,2,2,3,1,1,2,2
27,20,3,1,1,2,2,3,1
27,20,4,1,1,2,2,3,2
27,20,5,3,2,3,3,1,3
27,21,1,2,2,3,2,3,3
27,21,2,2,2,2,3,3,1
27,21,3,1,3,3,2,1,3
27,21,4,3,3,1,1,2,2
27,21,5,1,1,2,3,1,1
28,1,1,2,1,2,3,2,3
28,1,2,3,2,2,2,2,1
28,1,3,3,3,1,2,1,2
28,1,4,2,1,1,1,3,3
28,1,5,1,2,3,1,3,1
28,2,1,3,2,2,1,3,3
28,2,2,2,3,1,2,2,1
28,2,3,3,1,3,1,2,1
28,2,4,1,1,3,3,1,2
28,2,5,1,2,1,3,1,2
28,3,1,1,3,2,3,3,2
28,3,2,3,2,1,1,2,1
28,3,3,2,1,3,3,3,2
28,3,4,1,3,2,2,1,3
28,3,5,2,1,3,2,1,3
28,4,1,3,1,1,2,3,3
28,4,2,1,3,3,1,1,1
28,4,3,2,2,2,3,2,2
28,4,4,1,2,1,1,3,3
28,4,5,3,1,2,2,2,2
28,5,1,2,3,1,3,1,1
28,5,2,2,3,3,3,1,1
28,5,3,1,2,3,2,2,2
28,5,4,1,1,2,1,2,2
28,5,5,3,2,1,2,3,3
28,6,1,2,3,2,1,3,3
28,6,2,3,1,3,3,1,1
28,6,3,3,1,2,1,1,1
28,6,4,1,2,1,2,2,2
28,6,5,2,3,3,3,2,3
28,7,1,2,1,2,1,2,2
28,7,2,3,3,3,2,3,1
28,7,3,3,1,1,3,3,2
28,7,4,2,2,2,2,1,1
28,7,5,1,2,1,3,1,3
28,8,1,2,1,1,2,2,1
28,8,2,1,3,3,1,3,3
28,8,3,3,1,2,3,2,3
28,8,4,3,2,2,3,1,2
28,8,5,1,3,3,1,3,2
28,9,1,1,3,1,2,1,3
28,9,2,2,2,3,1,3,1
28,9,3,1,3,2,2,3,1
28,9,4,3,1,2,3,2,2
28,9,5,2,2,1,1,1,3
28,10,1,2,1,1,2,3,2
28,10,2,1,1,1,3,3,1
28,10,3,1,2,3,3,2,3
28,10,4,3,2,3,2,1,2
28,10,5,2,3,2,1,2,3
28,11,1,1,1,1,3,2,2
28,11,2,3,1,3,1,1,1
28,11,3,2,3,1,3,3,2
28,11,4,3,3,3,1,1,1
28,11,5,2,2,2,2,3,3
28,12,1,3,3,2,2,2,3
28,12,2,1,3,2,2,1,1
28,12,3,2,1,1,3,3,2
28,12,4,1,2,1,1,1,1
28,12,5,3,2,3,1,2,3
28,13,1,2,2,3,3,2,1
28,13,2,3,1,1,2,3,3
28,13,3,3,3,2,3,3,1
28,13,4,1,3,2,1,1,2
28,13,5,2,2,3,2,1,2
28,14,1,2,2,2,3,3,1
28,14,2,2,3,1,2,2,1
28,14,3,1,1,3,1,3,3
28,14,4,3,3,1,2,1,2
28,14,5,1,1,3,1,2,3
28,15,1,3,2,2,3,1,3
28,15,2,1,1,3,1,2,2
28,15,3,2,1,2,1,1,3
28,15,4,3,2,3,3,2,2
28,15,5,2,3,1,2,3,1
28,16,1,3,1,1,3,1,3
28,16,2,1,3,1,3,2,3
28,16,3,1,2,2,1,3,2
28,16,4,2,3,3,2,2,1
28,16,5,3,2,3,2,3,2
28,17,1,1,1,2,2,1,1
28,17,2,3,2,1,2,2,3
28,17,3,1,1,2,1,1,1
28,17,4,3,3,1,1,3,2
28,17,5,2,3,3,3,3,2
28,18,1,2,1,3,2,1,3
28,18,2,1,2,1,3,1,3
28,18,3,1,2,2,3,2,1
28,18,4,3,3,1,1,3,2
28,18,5,2,1,3,1,2,1
28,19,1,1,2,1,2,2,3
28,19,2,3,3,2,3,2,3
28,19,3,1,1,3,2,3,2
28,19,4,2,3,2,1,1,2
28,19,5,3,1,3,3,3,1
28,20,1,1,3,3,3,2,2
28,20,2,2,2,1,1,1,1
28,20,3,2,2,2,1,3,1
28,20,4,3,3,3,2,1,3
28,20,5,3,1,2,2,3,3
28,21,1,1,2,2,3,1,1
28,21,2,2,1,1,3,1,2
28,21,3,2,1,1,1,2,2
28,21,4,3,3,3,2,3,3
28,21,5,3,2,2,1,2,1
29,1,1,2,2,3,3,3,3
29,1,2,1,3,2,2,2,2
29,1,3,1,3,1,1,3,1
29,1,4,2,2,3,2,1,2
29,1,5,3,1,2,3,2,3
29,2,1,1,1,1,1,1,3
29,2,2,3,3,3,3,2,1
29,2,3,3,2,3,2,3,2
29,2,4,2,3,2,3,2,3
29,2,5,1,1,1,1,1,1
29,3,1,2,1,2,2,1,2
29,3,2,2,3,3,3,2,3
29,3,3,1,2,1,3,3,1
29,3,4,3,2,1,1,1,2
29,3,5,1,1,2,2,3,1
29,4,1,3,1,3,1,2,1
29,4,2,3,1,1,2,2,1
29,4,3,1,3,3,3,1,2
29,4,4,2,2,2,1,3,3
29,4,5,1,3,2,2,1,2
29,5,1,1,1,3,2,2,2
29,5,2,3,2,3,2,1,1
29,5,3,2,2,1,1,3,3
29,5,4,3,3,2,3,1,1
29,5,5,2,3,1,1,3,3
29,6,1,1,2,2,3,3,2
29,6,2,2,1,1,2,2,3
29,6,3,2,1,1,3,3,3
29,6,4,3,3,3,2,1,1
29,6,5,1,2,2,1,2,2
29,7,1,3,1,1,3,1,2
29,7,2,1,3,1,3,2,1
29,7,3,1,3,3,1,3,3
29,7,4,3,1,2,1,3,2
29,7,5,2,2,2,2,2,1
29,8,1,1,2,3,1,1,3
29,8,2,3,1,2,3,3,1
29,8,3,1,3,1,2,2,2
29,8,4,2,3,2,2,3,2
29,8,5,2,2,3,1,1,3
29,9,1,1,2,2,2,3,2
29,9,2,2,1,3,3,1,3
29,9,3,3,2,1,1,2,1
29,9,4,3,3,1,1,1,3
29,9,5,2,1,3,3,2,1
29,10,1,1,1,3,2,3,1
29,10,2,2,3,2,1,2,2
29,10,3,1,3,1,3,3,1
29,10,4,3,2,1,3,1,3
29,10,5,3,1,2,2,2,3
29,11,1,3,3,2,1,3,3
29,11,2,1,1,2,3,3,3
29,11,3,2,2,3,1,1,2
29,11,4,2,2,3,3,1,2
29,11,5,3,3,1,2,2,1
29,12,1,1,2,3,2,1,1
29,12,2,2,1,1,2,1,1
29,12,3,2,1,1,1,2,2
29,12,4,1,2,3,1,2,2
29,12,5,3,3,2,3,3,3
29,13,1,3,1,3,1,3,2
29,13,2,3,2,1,2,3,2
29,13,3,1,3,2,1,1,1
29,13,4,1,2,1,3,2,1
29,13,5,2,3,2,2,1,3
29,14,1,1,2,2,2,3,1
29,14,2,2,3,2,3,1,2
29,14,3,2,1,3,3,2,3
29,14,4,3,3,1,1,1,2
29,14,5,1,1,3,1,2,3
29,15,1,2,2,3,3,3,1
29,15,2,3,3,2,1,2,2
29,15,3,3,1,3,3,3,1
29,15,4,2,2,1,2,2,3
29,15,5,1,1,1,2,1,3
29,16,1,3,2,2,2,2,3
29,16,2,2,1,2,1,1,1
29,16,3,1,3,3,2,3,3
29,16,4,1,1,1,3,1,2
29,16,5,2,3,3,1,3,1
29,17,1,3,2,1,3,3,2
29,17,2,1,1,2,1,1,3
29,17,3,1,3,3,1,2,3
29,17,4,2,3,3,2,3,1
29,17,5,3,2,1,3,2,2
29,18,1,1,3,3,1,3,3
29,18,2,2,2,2,3,2,1
29,18,3,3,1,3,2,1,2
29,18,4,2,1,2,2,2,2
29,18,5,3,2,1,3,1,1
29,19,1,3,1,2,1,2,1
29,19,2,1,3,3,3,2,2
29,19,3,2,1,1,1,3,1
29,19,4,2,3,1,2,1,2
29,19,5,3,2,2,2,1,3
29,20,1,2,3,2,3,1,2
29,20,2,2,1,2,2,2,2
29,20,3,1,2,1,1,3,3
29,20,4,3,3,3,1,1,1
29,20,5,1,2,1,3,3,3
29,21,1,3,2,3,2,2,3
29,21,2,1,1,1,3,3,1
29,21,3,2,3,2,1,1,2
29,21,4,1,2,1,2,2,1
29,21,5,3,1,3,3,3,3
30,1,1,1,1,3,2,1,2
30,1,2,2,1,1,2,2,1
30,1,3,3,2,3,1,3,2
30,1,4,1,3,2,3,1,3
30,1,5,2,3,1,1,2,3
30,2,1,1,1,1,1,2,2
30,2,2,3,2,2,3,3,1
30,2,3,2,2,2,3,3,2
30,2,4,2,3,3,2,1,3
30,2,5,3,3,1,1,1,1
30,3,1,3,1,2,2,3,3
30,3,2,2,3,1,1,1,2
30,3,3,1,2,3,3,2,1
30,3,4,3,1,3,3,2,3
30,3,5,1,3,2,2,3,1
30,4,1,1,1,3,3,1,2
30,4,2,1,2,2,1,1,3
30,4,3,3,3,1,3,2,2
30,4,4,2,2,1,2,3,3
30,4,5,2,1,3,2,3,1
30,5,1,1,3,1,2,3,2
30,5,2,3,2,2,1,2,1
30,5,3,2,1,3,3,1,3
30,5,4,3,2,3,1,2,1
30,5,5,1,3,2,3,1,3
30,6,1,3,1,2,1,3,2
30,6,2,2,1,1,1,3,1
30,6,3,1,3,3,3,2,3
30,6,4,2,2,1,2,1,1
30,6,5,3,2,2,2,2,2
30,7,1,3,1,1,2,1,3
30,7,2,2,2,3,1,3,2
30,7,3,1,3,2,3,2,1
30,7,4,2,2,2,1,2,3
30,7,5,3,3,3,2,1,1
30,8,1,2,3,3,2,2,1
30,8,2,2,2,3,3,1,1
30,8,3,1,1,1,3,3,2
30,8,4,1,1,1,1,3,2
30,8,5,3,2,2,1,1,3
30,9,1,3,3,1,3,3,3
30,9,2,1,1,2,2,2,2
30,9,3,2,2,3,1,1,1
30,9,4,3,1,2,3,3,2
30,9,5,1,3,1,2,2,3
30,10,1,2,1,2,3,2,3
30,10,2,3,3,1,1,1,1
30,10,3,1,2,3,2,3,2
30,10,4,2,3,2,3,3,1
30,10,5,1,2,1,2,1,3
30,11,1,2,3,1,2,3,3
30,11,2,1,2,2,3,1,1
30,11,3,3,3,3,1,2,2
30,11,4,1,1,2,2,1,1
30,11,5,3,1,3,1,2,2
30,12,1,2,1,1,1,2,3
30,12,2,1,3,2,2,1,1
30,12,3,3,2,3,3,1,2
30,12,4,2,2,1,3,2,2
30,12,5,3,1,3,1,3,3
30,13,1,1,2,2,1,3,3
30,13,2,2,2,2,2,2,2
30,13,3,3,3,1,3,2,1
30,13,4,2,1,3,2,1,2
30,13,5,1,1,3,1,3,1
30,14,1,3,3,1,3,3,3
30,14,2,2,3,2,1,3,2
30,14,3,2,2,3,2,1,2
30,14,4,3,1,1,3,1,3
30,14,5,1,1,2,1,2,1
30,15,1,2,1,2,1,1,2
30,15,2,1,2,1,3,2,3
30,15,3,3,2,3,2,3,3
30,15,4,3,3,3,2,3,1
30,15,5,1,3,1,1,2,1
30,16,1,3,3,2,2,2,3
30,16,2,1,3,3,3,2,2
30,16,3,3,1,1,2,1,1
30,16,4,2,1,3,3,3,1
30,16,5,2,2,2,1,3,3
30,17,1,1,2,1,1,1,2
30,17,2,2,3,2,3,3,1
30,17,3,3,1,2,2,3,1
30,17,4,2,3,3,1,2,3
30,17,5,1,2,1,3,1,2
30,18,1,2,3,2,1,3,1
30,18,2,1,1,3,3,1,3
30,18,3,3,3,1,3,1,2
30,18,4,3,2,1,2,2,2
30,18,5,1,1,3,2,2,3
30,19,1,3,3,2,1,1,3
30,19,2,3,2,3,1,2,1
30,19,3,2,1,1,3,2,1
30,19,4,1,2,3,2,3,2
30,19,5,2,1,2,3,1,3
30,20,1,1,2,1,2,3,2
30,20,2,3,2,2,3,1,1
30,20,3,2,3,2,3,2,3
30,20,4,3,1,3,1,1,1
30,20,5,1,3,1,2,3,2
30,21,1,1,1,2,2,2,2
30,21,2,2,2,3,2,2,3
30,21,3,2,2,1,1,3,3
30,21,4,1,1,1,1,3,2
30,21,5,3,3,3,3,1,1
31,1,1,1,2,2,1,2,1
31,1,2,2,3,3,3,3,2
31,1,3,2,3,1,2,1,1
31,1,4,3,1,1,2,1,3
31,1,5,3,2,2,3,3,2
31,2,1,3,1,2,2,3,1
31,2,2,2,2,1,3,3,1
31,2,3,1,1,3,1,2,3
31,2,4,3,3,2,2,1,2
31,2,5,1,3,3,1,2,3
31,3,1,2,2,3,3,1,2
31,3,2,3,3,2,2,3,1
31,3,3,1,1,1,1,2,1
31,3,4,1,2,3,1,1,3
31,3,5,2,1,1,3,2,2
31,4,1,2,2,2,2,2,3
31,4,2,1,1,2,3,1,3
31,4,3,3,3,1,1,2,2
31,4,4,2,2,3,2,3,1
31,4,5,1,3,3,3,3,2
31,5,1,3,1,1,1,3,3
31,5,2,1,2,2,3,2,1
31,5,3,2,3,3,2,3,2
31,5,4,3,1,1,1,1,3
31,5,5,1,3,3,2,1,1
31,6,1,1,3,3,2,3,1
31,6,2,2,1,1,3,2,3
31,6,3,3,2,3,3,2,3
31,6,4,2,1,2,1,1,2
31,6,5,3,2,2,1,1,2
31,7,1,2,2,1,2,1,3
31,7,2,1,3,2,1,2,2
31,7,3,3,1,2,2,2,2
31,7,4,1,2,1,1,1,1
31,7,5,2,3,3,3,3,3
31,8,1,2,3,1,1,1,2
31,8,2,2,2,3,1,2,2
31,8,3,1,3,2,2,1,3
31,8,4,3,1,3,3,3,1
31,8,5,3,1,1,3,3,1
31,9,1,1,2,2,3,3,3
31,9,2,3,3,3,1,1,2
31,9,3,1,1,2,3,2,1
31,9,4,2,1,1,2,2,1
31,9,5,3,2,1,2,3,3
31,10,1,2,3,1,1,2,1
31,10,2,1,1,3,3,1,2
31,10,3,1,2,3,2,1,1
31,10,4,2,1,2,1,3,3
31,10,5,3,3,1,3,2,2
31,11,1,3,2,2,2,3,3
31,11,2,3,2,2,2,2,3
31,11,3,1,3,1,1,3,2
31,11,4,1,3,1,3,1,1
31,11,5,2,1,3,1,2,2
31,12,1,2,2,2,3,1,1
31,12,2,3,1,3,2,3,3
31,12,3,2,1,2,2,1,3
31,12,4,1,3,1,1,2,2
31,12,5,3,2,3,1,3,1
31,13,1,2,3,1,2,1,3
31,13,2,3,2,3,3,2,2
31,13,3,1,1,2,1,3,1
31,13,4,2,3,2,3,3,2
31,13,5,3,1,3,2,2,1
31,14,1,2,1,3,2,3,2
31,14,2,1,2,1,3,1,3
31,14,3,3,3,2,1,2,1
31,14,4,1,2,1,1,3,3
31,14,5,3,1,2,3,1,2
31,15,1,3,1,2,1,3,2
31,15,2,2,2,1,2,1,1
31,15,3,2,2,1,3,2,1
31,15,4,1,3,3,2,1,3
31,15,5,1,3,3,3,2,3
31,16,1,1,1,1,2,3,2
31,16,2,3,3,1,3,3,3
31,16,3,2,1,3,1,1,1
31,16,4,2,3,2,3,2,3
31,16,5,1,2,2,2,2,2
31,17,1,1,3,2,2,2,1
31,17,2,2,1,1,2,2,2
31,17,3,3,2,3,1,1,2
31,17,4,3,2,3,1,1,1
31,17,5,1,3,2,3,3,3
31,18,1,2,2,3,1,3,3
31,18,2,3,1,1,3,1,1
31,18,3,1,3,2,2,2,2
31,18,4,3,1,3,3,1,3
31,18,5,2,2,1,1,3,1
31,19,1,1,1,1,2,3,1
31,19,2,3,2,1,2,2,2
31,19,3,2,2,2,3,1,2
31,19,4,1,1,2,1,1,3
31,19,5,3,3,3,1,2,3
31,20,1,3,2,2,2,2,2
31,20,2,2,3,3,3,3,1
31,20,3,2,3,3,3,2,1
31,20,4,1,1,1,1,1,3
31,20,5,1,2,2,1,3,2
31,21,1,3,3,1,2,1,3
31,21,2,2,1,3,3,3,2
31,21,3,1,2,2,1,2,1
31,21,4,2,3,1,2,1,1
31,21,5,3,1,3,3,2,3
32,1,1,3,3,1,1,3,2
32,1,2,1,2,3,3,3,2
32,1,3,3,3,2,1,1,1
