"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
174,1,1,1,2,1,3,2
174,1,2,3,3,3,2,1
174,1,3,1,1,2,1,2
174,1,4,2,2,1,3,3
174,1,5,2,1,2,1,3
175,1,1,2,3,2,3,1
175,1,2,3,2,1,2,2
175,1,3,1,2,2,1,1
175,1,4,1,1,3,1,3
175,1,5,3,1,3,3,2
176,1,1,1,1,2,2,2
176,1,2,2,3,1,2,3
176,1,3,2,3,1,1,3
176,1,4,1,1,3,3,1
176,1,5,3,2,2,1,2
177,1,1,2,2,3,2,3
177,1,2,3,2,3,3,3
177,1,3,1,3,2,1,2
177,1,4,2,1,1,2,1
177,1,5,3,3,1,3,1
178,1,1,2,3,2,3,2
178,1,2,2,2,3,1,1
178,1,3,3,1,2,2,3
178,1,4,3,2,1,1,3
178,1,5,1,3,1,3,2
179,1,1,1,1,3,2,2
179,1,2,3,3,1,1,3
179,1,3,2,3,2,3,1
179,1,4,1,1,3,2,1
179,1,5,2,2,2,3,2
180,1,1,1,2,1,1,1
180,1,2,3,1,3,3,3
180,1,3,2,3,2,2,2
180,1,4,3,1,1,2,1
180,1,5,1,2,3,1,3
181,1,1,3,2,3,3,1
181,1,2,2,1,1,1,2
181,1,3,1,3,2,2,3
181,1,4,2,1,2,1,1
181,1,5,3,2,1,2,2
182,1,1,1,3,2,3,3
182,1,2,2,2,1,2,2
182,1,3,3,1,2,1,1
182,1,4,2,1,3,1,2
182,1,5,1,3,3,3,3
183,1,1,1,3,1,2,1
183,1,2,1,2,2,3,1
183,1,3,3,2,3,3,2
183,1,4,3,3,1,2,3
183,1,5,2,1,2,1,3
184,1,1,3,3,3,1,2
184,1,2,2,3,3,1,1
184,1,3,3,1,1,3,2
184,1,4,2,1,1,3,3
184,1,5,1,2,2,2,3
185,1,1,2,2,3,2,1
185,1,2,2,3,1,1,2
185,1,3,3,1,2,3,3
185,1,4,1,3,1,1,2
185,1,5,1,2,3,2,1
186,1,1,3,2,2,1,1
186,1,2,2,2,3,3,3
186,1,3,1,3,1,1,2
186,1,4,1,1,3,2,3
186,1,5,3,1,2,2,1
187,1,1,2,3,3,3,1
187,1,2,3,3,3,2,2
187,1,3,3,1,1,1,3
187,1,4,1,1,1,3,1
187,1,5,1,2,2,2,2
188,1,1,3,1,1,2,2
188,1,2,2,2,2,1,3
188,1,3,1,3,3,1,1
188,1,4,1,1,3,3,2
188,1,5,2,2,2,3,3
189,1,1,2,2,1,2,3
189,1,2,3,3,2,2,3
189,1,3,1,1,3,1,2
189,1,4,2,2,1,3,1
189,1,5,3,3,2,3,1
190,1,1,3,2,3,1,2
190,1,2,3,3,3,3,1
190,1,3,1,2,1,1,3
190,1,4,2,1,2,2,2
190,1,5,2,1,1,2,1
191,1,1,1,3,2,3,3
191,1,2,2,1,3,1,3
191,1,3,3,2,1,1,1
191,1,4,2,1,3,2,2
191,1,5,1,3,2,3,2
192,1,1,3,3,1,3,3
192,1,2,2,1,3,1,1
192,1,3,1,3,1,2,3
192,1,4,1,2,2,2,1
192,1,5,3,2,2,3,2
193,1,1,1,2,3,3,2
193,1,2,2,3,2,1,1
193,1,3,2,2,1,3,2
193,1,4,1,1,2,1,1
193,1,5,3,3,3,2,3
194,1,1,3,1,1,2,3
194,1,2,2,3,1,3,1
194,1,3,3,1,2,2,3
194,1,4,2,3,3,3,2
194,1,5,1,2,2,1,1
195,1,1,1,1,3,3,3
195,1,2,3,2,1,1,2
195,1,3,3,2,3,1,3
195,1,4,2,3,2,3,1
195,1,5,1,1,1,2,2
196,1,1,3,1,2,3,2
196,1,2,2,2,3,2,3
196,1,3,1,3,1,1,1
196,1,4,3,3,3,2,1
196,1,5,2,1,2,1,3
197,1,1,1,2,2,2,2
197,1,2,3,1,3,3,1
197,1,3,1,2,1,2,2
197,1,4,2,1,1,3,1
197,1,5,2,3,2,1,3
198,1,1,1,2,1,3,3
198,1,2,3,3,3,1,2
198,1,3,3,2,1,2,2
198,1,4,2,1,2,3,1
198,1,5,1,3,3,1,3
199,1,1,2,3,2,2,2
199,1,2,1,1,3,3,3
199,1,3,3,1,2,1,2
199,1,4,3,2,1,1,1
199,1,5,2,2,3,2,1
200,1,1,2,2,3,3,2
200,1,2,3,1,2,1,1
200,1,3,1,3,1,2,1
200,1,4,1,3,1,2,3
200,1,5,3,2,2,3,3
201,1,1,2,3,1,1,3
201,1,2,1,3,1,1,2
201,1,3,3,2,2,3,1
201,1,4,2,1,3,2,3
201,1,5,1,1,3,2,2
202,1,1,1,2,3,1,1
202,1,2,1,1,2,2,1
202,1,3,3,3,3,3,2
202,1,4,3,3,2,2,3
202,1,5,2,1,1,3,2
203,1,1,2,2,1,1,3
203,1,2,1,1,2,3,2
203,1,3,3,1,1,3,1
203,1,4,2,2,3,1,3
203,1,5,3,3,3,2,1
204,1,1,2,3,2,2,2
204,1,2,3,1,3,3,1
204,1,3,2,2,2,2,2
204,1,4,1,3,1,1,3
204,1,5,1,2,1,3,3
205,1,1,2,3,3,3,2
205,1,2,3,1,1,1,2
205,1,3,1,2,3,2,1
205,1,4,3,2,1,2,1
205,1,5,1,1,2,1,3
206,1,1,3,2,3,1,2
206,1,2,2,3,2,3,3
206,1,3,2,1,1,2,1
206,1,4,1,2,3,3,2
206,1,5,3,3,2,1,3
207,1,1,2,1,1,2,3
207,1,2,1,1,1,1,1
207,1,3,1,3,2,1,1
207,1,4,3,2,3,3,2
207,1,5,2,3,3,2,3
208,1,1,1,1,3,2,1
208,1,2,3,2,2,2,3
208,1,3,2,3,1,3,1
208,1,4,2,2,2,1,2
208,1,5,3,3,1,3,3
209,1,1,1,1,2,1,2
209,1,2,1,1,2,3,2
209,1,3,2,3,3,1,1
209,1,4,2,2,3,3,3
209,1,5,3,3,1,2,1
210,1,1,3,1,3,1,3
210,1,2,1,2,2,2,1
210,1,3,1,2,1,1,2
210,1,4,3,1,2,2,3
210,1,5,2,3,3,3,1
211,1,1,2,2,2,1,3
211,1,2,1,3,2,3,3
211,1,3,3,2,3,1,1
211,1,4,3,3,1,2,2
211,1,5,2,1,1,2,2
212,1,1,1,2,3,2,3
212,1,2,2,2,2,1,1
212,1,3,1,1,1,3,3
212,1,4,3,3,3,2,2
212,1,5,2,1,1,3,2
213,1,1,1,1,3,1,1
213,1,2,3,3,2,3,2
213,1,3,3,1,1,1,2
213,1,4,1,3,2,3,1
213,1,5,2,2,3,2,3
214,1,1,2,1,2,2,2
214,1,2,1,2,1,3,2
214,1,3,3,2,1,3,1
214,1,4,1,3,3,1,3
214,1,5,3,1,2,2,3
215,1,1,1,1,3,2,1
215,1,2,2,3,1,1,2
215,1,3,3,1,3,3,3
215,1,4,1,2,2,2,2
215,1,5,2,3,1,1,1
216,1,1,3,2,1,1,3
216,1,2,3,2,2,1,1
216,1,3,2,3,2,3,1
216,1,4,2,1,1,3,3
216,1,5,1,1,3,2,2
217,1,1,2,2,3,3,2
217,1,2,1,3,1,2,3
217,1,3,1,1,2,3,3
217,1,4,2,2,1,2,1
217,1,5,3,3,3,1,2
218,1,1,3,3,2,2,1
218,1,2,2,3,3,2,2
218,1,3,2,1,3,1,3
218,1,4,1,2,1,3,2
218,1,5,3,1,2,1,1
219,1,1,2,1,3,2,2
219,1,2,3,2,2,1,3
219,1,3,1,3,2,1,1
219,1,4,1,3,1,3,1
219,1,5,3,2,1,3,3
220,1,1,2,1,1,1,1
220,1,2,3,1,3,3,1
220,1,3,2,2,2,1,2
220,1,4,3,3,2,3,2
220,1,5,1,3,1,2,3
221,1,1,2,1,2,3,1
221,1,2,3,3,1,1,2
221,1,3,1,2,3,2,3
221,1,4,1,2,3,1,3
221,1,5,3,1,1,2,1
222,1,1,3,1,1,1,1
222,1,2,2,2,2,2,2
222,1,3,2,3,2,2,3
222,1,4,1,2,3,3,2
222,1,5,1,3,3,3,3
223,1,1,2,2,1,3,1
223,1,2,1,1,2,2,3
223,1,3,3,3,3,1,2
223,1,4,3,2,3,2,1
223,1,5,1,3,2,1,2
224,1,1,3,1,1,3,3
224,1,2,1,2,2,2,1
224,1,3,2,3,3,2,1
224,1,4,2,1,1,3,3
224,1,5,3,3,3,1,2
225,1,1,2,2,1,1,3
225,1,2,1,1,2,3,2
225,1,3,2,2,2,3,3
225,1,4,1,1,1,1,2
225,1,5,3,3,3,2,1
226,1,1,2,1,3,1,3
226,1,2,3,1,2,2,3
226,1,3,1,3,2,3,1
226,1,4,3,2,1,2,2
226,1,5,1,2,1,1,1
227,1,1,3,3,1,2,3
227,1,2,2,3,3,3,2
227,1,3,2,1,3,3,2
227,1,4,3,2,2,1,3
227,1,5,1,1,1,2,1
228,1,1,2,1,3,1,1
228,1,2,3,1,1,2,3
228,1,3,3,2,2,3,2
228,1,4,2,3,2,1,2
228,1,5,1,2,3,3,1
229,1,1,2,2,2,2,1
229,1,2,1,3,3,1,3
229,1,3,2,2,1,2,2
229,1,4,1,3,1,3,3
229,1,5,3,1,2,3,1
230,1,1,1,1,3,1,2
230,1,2,3,2,2,3,3
230,1,3,3,2,3,3,1
230,1,4,2,3,1,2,1
230,1,5,1,3,1,1,2
231,1,1,3,3,3,2,2
231,1,2,1,1,2,2,2
231,1,3,2,1,2,1,3
231,1,4,2,3,3,1,3
231,1,5,3,2,1,3,1
232,1,1,2,2,3,2,3
232,1,2,3,1,2,2,3
232,1,3,1,3,2,3,1
232,1,4,2,3,1,3,2
232,1,5,1,2,3,1,1
233,1,1,2,1,3,3,1
233,1,2,1,2,1,1,2
233,1,3,2,2,2,2,1
233,1,4,1,1,1,1,2
233,1,5,3,3,3,3,3
234,1,1,2,2,3,3,1
234,1,2,3,3,2,2,2
234,1,3,3,1,3,1,2
234,1,4,1,1,1,1,3
234,1,5,1,3,2,2,3
235,1,1,1,3,2,1,1
235,1,2,2,1,2,3,2
235,1,3,1,2,3,2,3
235,1,4,2,2,1,2,2
235,1,5,3,3,1,1,1
236,1,1,3,2,1,3,3
236,1,2,2,1,2,1,1
236,1,3,3,1,1,3,3
236,1,4,2,2,2,1,2
236,1,5,1,3,3,2,1
237,1,1,2,2,2,1,1
237,1,2,1,3,1,3,3
237,1,3,3,1,3,2,2
237,1,4,1,1,3,3,2
237,1,5,2,3,1,2,3
238,1,1,3,2,1,2,2
238,1,2,2,3,2,3,2
238,1,3,3,2,3,1,3
238,1,4,1,3,2,3,3
238,1,5,1,1,1,2,1
239,1,1,3,1,3,1,3
239,1,2,1,2,2,3,2
239,1,3,2,3,1,2,3
239,1,4,1,2,1,3,1
239,1,5,3,1,3,1,1
240,1,1,2,1,1,1,1
240,1,2,1,2,1,3,3
240,1,3,3,3,2,1,1
240,1,4,2,1,3,2,2
240,1,5,3,3,2,2,2
241,1,1,1,3,3,2,1
241,1,2,1,1,2,2,1
241,1,3,2,3,3,3,3
241,1,4,3,1,1,3,2
241,1,5,2,2,2,1,3
242,1,1,2,1,2,2,3
242,1,2,1,3,1,3,1
242,1,3,1,2,3,1,2
242,1,4,3,1,2,3,1
242,1,5,3,2,3,1,2
243,1,1,3,3,1,2,2
243,1,2,2,3,1,1,2
243,1,3,3,2,3,2,3
243,1,4,1,1,2,3,1
243,1,5,2,2,3,1,3
244,1,1,3,3,2,1,3
244,1,2,1,1,3,3,2
244,1,3,2,3,3,3,1
244,1,4,1,2,2,2,2
244,1,5,2,2,1,2,1
245,1,1,1,2,2,2,1
245,1,2,3,2,2,3,2
245,1,3,1,1,1,1,3
245,1,4,2,3,3,3,2
245,1,5,3,1,1,1,3
246,1,1,2,1,3,2,3
246,1,2,3,3,3,2,1
246,1,3,2,1,1,1,2
246,1,4,3,3,1,1,1
246,1,5,1,2,2,3,2
247,1,1,1,3,2,1,3
247,1,2,3,2,1,3,1
247,1,3,2,1,3,2,2
247,1,4,1,2,3,1,1
247,1,5,3,1,2,3,3
248,1,1,3,1,3,3,1
248,1,2,2,3,1,2,3
248,1,3,1,2,2,1,2
248,1,4,2,2,3,3,3
248,1,5,1,3,1,2,2
249,1,1,2,1,1,2,1
249,1,2,3,2,1,2,3
249,1,3,1,3,3,3,2
249,1,4,2,1,2,1,1
249,1,5,3,3,2,1,3
250,1,1,1,1,3,2,3
250,1,2,2,2,1,1,2
250,1,3,1,3,3,1,3
250,1,4,3,1,2,2,2
250,1,5,3,3,2,3,1
251,1,1,3,3,2,2,2
251,1,2,2,2,1,3,3
251,1,3,1,1,3,1,3
251,1,4,3,3,3,1,1
251,1,5,2,2,1,3,1
252,1,1,3,3,3,1,3
252,1,2,1,1,1,3,2
252,1,3,1,2,1,2,1
252,1,4,2,2,2,2,1
252,1,5,2,1,2,3,2
253,1,1,2,3,2,3,3
253,1,2,3,2,3,3,3
253,1,3,1,1,2,2,1
253,1,4,2,3,1,1,2
253,1,5,3,2,3,2,2
254,1,1,2,3,2,2,3
254,1,2,1,2,2,2,3
254,1,3,3,2,3,3,2
254,1,4,3,1,1,1,1
254,1,5,1,1,1,1,1
255,1,1,1,3,1,3,2
255,1,2,2,1,3,1,1
255,1,3,3,2,2,2,3
255,1,4,1,1,1,1,2
255,1,5,2,3,3,3,1
256,1,1,1,1,3,3,3
256,1,2,3,1,1,3,3
256,1,3,3,3,1,2,1
256,1,4,1,3,3,2,1
256,1,5,2,2,2,1,2
257,1,1,2,2,2,1,2
257,1,2,1,1,3,2,3
257,1,3,1,2,2,1,3
257,1,4,3,3,1,3,1
257,1,5,2,1,3,2,2
258,1,1,1,1,3,2,3
258,1,2,2,2,1,3,1
258,1,3,3,2,1,1,2
258,1,4,2,1,2,3,1
258,1,5,3,3,2,1,2
259,1,1,1,3,1,2,2
259,1,2,2,1,2,3,3
259,1,3,3,2,3,1,1
259,1,4,2,3,1,1,3
259,1,5,1,2,3,3,1
260,1,1,1,2,1,1,3
260,1,2,1,3,3,1,1
260,1,3,2,1,3,3,1
260,1,4,3,1,2,2,2
260,1,5,3,3,2,2,2
261,1,1,2,3,2,3,3
261,1,2,2,3,3,2,2
261,1,3,3,2,1,3,3
261,1,4,1,1,2,1,1
261,1,5,3,2,1,2,2
262,1,1,2,2,1,2,1
262,1,2,3,1,1,3,2
262,1,3,3,1,2,1,3
262,1,4,1,2,2,2,1
262,1,5,1,3,3,3,2
263,1,1,1,2,2,3,2
263,1,2,2,2,3,1,3
263,1,3,3,1,1,2,1
263,1,4,2,3,3,1,3
263,1,5,3,3,2,3,1
264,1,1,3,2,2,3,1
264,1,2,2,1,3,1,2
264,1,3,1,3,1,2,3
264,1,4,1,1,3,2,3
264,1,5,2,3,1,1,2
265,1,1,2,2,3,2,1
265,1,2,1,3,1,3,2
265,1,3,1,3,2,1,1
265,1,4,2,1,1,3,3
265,1,5,3,2,3,2,2
266,1,1,3,1,2,1,2
266,1,2,1,2,1,3,3
266,1,3,2,3,1,2,1
266,1,4,3,1,2,1,3
266,1,5,1,2,3,3,2
267,1,1,1,2,1,3,2
267,1,2,2,1,2,2,1
267,1,3,3,3,3,3,3
267,1,4,2,1,2,2,3
267,1,5,3,3,3,1,1
268,1,1,1,3,2,2,3
268,1,2,2,3,1,3,3
268,1,3,1,2,2,1,1
268,1,4,3,2,1,1,1
268,1,5,3,1,3,2,2
269,1,1,2,1,1,1,2
269,1,2,3,2,1,2,3
269,1,3,1,3,2,3,1
269,1,4,3,2,3,3,3
269,1,5,2,1,3,1,2
270,1,1,3,2,1,3,3
270,1,2,2,3,2,2,2
270,1,3,1,1,3,1,1
270,1,4,2,2,3,2,1
270,1,5,1,3,2,1,2
271,1,1,2,1,2,3,2
271,1,2,3,3,1,1,1
271,1,3,1,1,1,2,1
271,1,4,2,2,2,1,3
271,1,5,3,3,3,3,2
272,1,1,1,1,3,3,3
272,1,2,2,2,1,1,2
272,1,3,1,1,3,2,3
272,1,4,2,3,1,2,2
272,1,5,3,3,2,3,1
273,1,1,3,1,3,2,1
273,1,2,1,2,2,1,3
273,1,3,3,1,2,2,3
273,1,4,2,3,1,3,2
273,1,5,1,2,3,1,1
274,1,1,2,1,1,3,1
274,1,2,3,3,3,1,3
274,1,3,1,3,1,2,3
274,1,4,3,1,2,3,2
274,1,5,1,2,2,2,2
275,1,1,2,2,3,1,1
275,1,2,2,2,3,2,1
275,1,3,1,1,1,3,2
275,1,4,3,1,1,1,3
275,1,5,3,3,2,2,3
276,1,1,2,2,2,3,1
276,1,2,1,2,2,1,2
276,1,3,2,3,3,3,3
276,1,4,3,1,1,2,3
276,1,5,1,3,3,1,2
277,1,1,1,1,1,1,1
277,1,2,3,2,3,2,2
277,1,3,2,3,2,3,3
277,1,4,3,1,3,3,1
277,1,5,1,2,1,2,2
278,1,1,3,1,1,2,2
278,1,2,3,3,2,1,1
278,1,3,2,3,2,1,1
278,1,4,1,2,3,3,3
278,1,5,2,2,1,2,3
279,1,1,1,1,2,3,1
279,1,2,3,2,1,1,3
279,1,3,2,1,2,3,2
279,1,4,2,3,3,1,2
279,1,5,1,3,3,2,1
280,1,1,3,2,3,3,2
280,1,2,2,2,2,2,3
280,1,3,1,3,1,2,1
280,1,4,3,1,1,1,1
280,1,5,2,1,2,1,3
281,1,1,2,1,1,1,3
281,1,2,1,3,3,3,2
281,1,3,3,2,2,1,2
281,1,4,3,2,2,2,1
281,1,5,1,3,3,3,3
282,1,1,2,3,1,2,1
282,1,2,3,2,2,1,3
282,1,3,1,1,2,3,2
282,1,4,2,1,3,2,2
282,1,5,1,3,1,3,1
283,1,1,2,3,2,2,2
283,1,2,3,1,3,3,1
283,1,3,1,2,1,1,3
283,1,4,3,3,3,1,2
283,1,5,2,2,1,3,1
284,1,1,3,3,1,3,2
284,1,2,3,2,3,3,1
284,1,3,2,2,2,1,1
284,1,4,1,1,3,2,3
284,1,5,1,1,2,2,3
285,1,1,1,1,1,1,2
285,1,2,1,3,1,2,3
285,1,3,3,2,2,3,1
285,1,4,2,1,3,1,2
285,1,5,2,3,3,2,3
286,1,1,3,3,2,1,1
286,1,2,1,3,2,3,3
286,1,3,1,2,3,2,2
286,1,4,2,1,1,3,3
286,1,5,3,1,3,2,1
287,1,1,1,2,1,1,2
287,1,2,1,1,2,2,1
287,1,3,2,1,3,3,1
287,1,4,2,2,1,1,2
287,1,5,3,3,3,3,3
288,1,1,1,1,2,3,1
288,1,2,3,2,1,3,3
288,1,3,2,2,3,1,3
288,1,4,3,3,1,2,2
288,1,5,2,3,2,2,2
289,1,1,2,2,1,2,1
289,1,2,2,1,2,3,3
289,1,3,3,2,3,2,2
289,1,4,1,3,1,1,1
289,1,5,1,3,3,1,3
290,1,1,1,2,2,2,3
290,1,2,3,1,1,1,2
290,1,3,3,1,2,1,2
290,1,4,1,3,1,3,3
290,1,5,2,2,3,2,1
291,1,1,1,2,1,2,3
291,1,2,3,1,2,3,2
291,1,3,2,3,2,3,2
291,1,4,2,3,3,1,1
291,1,5,3,1,3,1,1
292,1,1,1,2,3,3,2
292,1,2,2,1,1,3,1
292,1,3,3,3,3,1,3
292,1,4,2,1,2,1,3
292,1,5,3,3,1,2,1
293,1,1,2,3,3,1,1
293,1,2,3,1,1,3,3
293,1,3,1,2,2,2,2
293,1,4,3,1,3,2,3
293,1,5,1,2,2,1,2
294,1,1,3,1,3,1,3
294,1,2,1,2,1,3,1
294,1,3,1,3,2,2,1
294,1,4,2,3,2,2,2
294,1,5,2,2,1,3,2
295,1,1,3,3,2,2,2
295,1,2,1,1,3,2,2
295,1,3,3,2,2,1,3
295,1,4,2,2,3,3,3
295,1,5,1,1,1,1,1
296,1,1,1,1,3,1,2
296,1,2,3,3,3,3,2
296,1,3,3,2,2,2,3
296,1,4,2,3,1,3,1
296,1,5,2,1,1,2,1
297,1,1,1,3,2,1,1
297,1,2,2,2,2,3,1
297,1,3,3,1,3,2,2
297,1,4,2,2,3,3,3
297,1,5,1,3,1,1,3
298,1,1,2,3,3,1,2
298,1,2,1,1,2,3,3
298,1,3,3,3,2,3,3
298,1,4,2,1,1,2,2
298,1,5,3,2,1,2,1
299,1,1,3,3,1,2,3
299,1,2,1,2,3,1,1
299,1,3,3,3,3,3,2
299,1,4,1,2,1,1,1
299,1,5,2,1,2,2,3
300,1,1,3,2,2,3,1
300,1,2,2,1,1,1,2
300,1,3,1,1,1,3,2
300,1,4,3,3,3,2,3
300,1,5,2,2,2,1,1
301,1,1,3,2,2,3,2
301,1,2,2,3,1,1,3
301,1,3,1,2,3,3,3
301,1,4,2,3,2,2,1
301,1,5,1,1,3,2,1
302,1,1,3,2,1,1,2
302,1,2,2,2,3,2,3
302,1,3,3,3,2,3,1
302,1,4,1,1,1,1,2
302,1,5,1,1,2,3,3
303,1,1,1,3,2,1,2
303,1,2,2,2,2,3,3
303,1,3,1,3,3,2,2
303,1,4,2,1,3,2,1
303,1,5,3,1,1,1,1
304,1,1,2,3,1,3,2
304,1,2,1,3,3,3,1
304,1,3,2,1,2,1,3
304,1,4,3,2,1,2,2
304,1,5,1,2,3,1,3
305,1,1,1,3,2,1,3
305,1,2,3,1,1,2,1
305,1,3,2,2,3,3,2
305,1,4,3,1,1,3,1
305,1,5,1,2,2,2,2
306,1,1,1,2,2,3,2
306,1,2,3,3,1,1,3
306,1,3,3,1,3,1,1
306,1,4,2,3,1,2,3
306,1,5,2,1,3,2,1
307,1,1,2,1,2,1,2
307,1,2,3,2,3,1,1
307,1,3,1,2,1,2,1
307,1,4,1,1,1,3,3
307,1,5,2,3,2,2,2
308,1,1,3,3,3,3,3
308,1,2,2,2,1,1,2
308,1,3,3,3,3,3,2
308,1,4,2,2,1,2,3
308,1,5,1,1,2,2,1
309,1,1,1,1,3,3,3
309,1,2,3,1,2,1,3
309,1,3,1,3,3,3,1
309,1,4,2,2,1,2,2
309,1,5,3,3,2,1,1
310,1,1,2,2,3,1,3
310,1,2,3,2,2,2,1
310,1,3,1,3,1,1,3
310,1,4,2,1,3,3,2
310,1,5,3,1,1,3,2
311,1,1,2,1,3,1,2
311,1,2,3,2,1,3,3
311,1,3,2,1,1,3,1
311,1,4,1,3,2,2,2
311,1,5,1,3,2,2,1
312,1,1,3,1,2,2,3
312,1,2,2,3,2,1,1
312,1,3,1,1,1,3,2
312,1,4,3,2,3,2,3
312,1,5,1,2,3,1,1
313,1,1,2,3,1,3,1
313,1,2,1,1,3,2,3
313,1,3,3,2,2,1,2
313,1,4,3,3,1,2,2
313,1,5,2,2,2,3,3
314,1,1,3,2,3,2,1
314,1,2,1,3,1,1,3
314,1,3,3,1,2,3,2
314,1,4,1,3,3,1,1
314,1,5,2,2,1,2,3
315,1,1,1,1,2,1,1
315,1,2,2,3,3,3,2
315,1,3,1,2,3,1,2
315,1,4,3,2,1,2,3
315,1,5,2,1,2,3,1
316,1,1,2,3,2,1,3
316,1,2,3,3,1,1,1
316,1,3,2,1,3,2,3
316,1,4,1,1,1,2,2
316,1,5,3,2,3,3,1
317,1,1,1,3,2,3,2
317,1,2,2,3,3,2,3
317,1,3,1,2,2,3,2
317,1,4,3,1,1,1,3
317,1,5,2,2,3,2,1
318,1,1,2,2,3,2,3
318,1,2,3,1,2,3,1
318,1,3,1,2,1,1,2
318,1,4,3,1,2,1,2
318,1,5,1,3,1,3,1
319,1,1,3,3,3,2,2
319,1,2,2,1,2,1,3
319,1,3,1,2,1,3,1
319,1,4,1,3,2,2,3
319,1,5,2,1,3,3,2
320,1,1,2,2,2,2,2
320,1,2,1,1,3,3,3
320,1,3,2,3,1,1,1
320,1,4,3,2,2,3,3
320,1,5,3,3,1,1,1
321,1,1,1,1,1,2,1
321,1,2,3,3,1,2,2
321,1,3,2,2,2,3,3
321,1,4,1,1,3,1,1
321,1,5,3,3,3,1,2
322,1,1,1,3,2,2,3
322,1,2,2,3,1,3,3
322,1,3,2,1,1,1,2
322,1,4,1,2,3,1,2
322,1,5,3,1,2,2,1
323,1,1,1,2,1,1,3
323,1,2,3,2,3,3,1
323,1,3,1,1,1,2,2
323,1,4,3,3,3,3,1
323,1,5,2,3,2,1,3
324,1,1,3,2,3,3,2
324,1,2,3,2,2,2,1
324,1,3,2,1,2,2,1
324,1,4,1,3,1,1,3
324,1,5,2,1,3,3,2
325,1,1,2,3,1,3,1
325,1,2,3,1,1,3,3
325,1,3,1,3,2,2,2
325,1,4,2,2,3,1,1
325,1,5,3,1,3,1,3
326,1,1,2,3,3,3,1
326,1,2,3,3,3,2,3
326,1,3,1,2,2,1,2
326,1,4,1,2,2,2,2
326,1,5,3,1,1,1,3
327,1,1,1,1,2,3,3
327,1,2,2,2,1,3,2
327,1,3,2,2,1,2,1
327,1,4,3,3,3,1,2
327,1,5,1,1,3,2,1
328,1,1,1,3,3,3,3
328,1,2,1,2,1,3,3
328,1,3,3,2,2,1,1
328,1,4,2,1,1,2,2
328,1,5,2,3,2,1,1
329,1,1,3,1,2,3,2
329,1,2,1,3,1,3,1
329,1,3,2,2,3,1,3
329,1,4,3,1,2,2,2
329,1,5,1,2,3,2,1
330,1,1,3,3,1,2,2
330,1,2,2,1,1,1,2
330,1,3,1,2,3,3,1
330,1,4,3,3,2,2,3
330,1,5,2,1,2,1,3
331,1,1,3,2,1,1,1
331,1,2,1,1,3,2,3
331,1,3,2,3,2,3,2
331,1,4,2,3,3,2,2
331,1,5,3,2,1,3,3
332,1,1,3,3,3,1,2
332,1,2,1,1,2,1,1
332,1,3,1,1,2,3,1
332,1,4,2,2,3,3,2
332,1,5,3,3,1,2,3
333,1,1,3,3,3,3,2
333,1,2,1,2,2,1,3
333,1,3,1,1,1,2,3
333,1,4,2,1,1,2,1
333,1,5,2,2,2,1,1
334,1,1,2,1,3,1,3
334,1,2,3,2,2,2,2
334,1,3,2,3,2,3,3
334,1,4,3,1,3,2,1
334,1,5,1,2,1,1,2
335,1,1,1,1,3,1,2
335,1,2,3,1,3,1,3
335,1,3,2,2,2,2,2
335,1,4,2,3,1,3,1
335,1,5,1,3,1,3,1
336,1,1,1,2,1,2,3
336,1,2,2,1,3,1,2
336,1,3,3,1,2,3,1
336,1,4,1,3,2,2,1
336,1,5,3,2,1,3,3
337,1,1,3,2,1,1,2
337,1,2,2,3,3,2,1
337,1,3,3,3,2,1,1
337,1,4,1,1,2,3,3
337,1,5,1,2,3,3,2
338,1,1,2,3,1,2,3
338,1,2,1,2,3,1,1
338,1,3,3,1,2,3,2
338,1,4,2,3,3,2,3
338,1,5,1,1,1,3,2
339,1,1,3,1,1,2,1
339,1,2,2,2,1,2,1
339,1,3,1,3,3,3,2
339,1,4,3,3,2,1,3
339,1,5,2,2,2,1,3
340,1,1,3,2,3,2,3
340,1,2,1,3,2,2,2
340,1,3,1,3,1,1,2
340,1,4,2,1,1,3,3
340,1,5,2,1,2,3,1
341,1,1,1,3,2,3,3
341,1,2,1,1,3,2,3
341,1,3,2,1,1,2,2
341,1,4,3,2,1,1,1
341,1,5,3,2,3,1,1
342,1,1,2,3,2,1,2
342,1,2,3,2,3,3,1
342,1,3,1,1,1,2,3
342,1,4,3,2,2,3,2
342,1,5,2,3,3,1,1
343,1,1,3,3,1,2,2
343,1,2,2,2,2,3,3
343,1,3,1,2,2,2,1
343,1,4,3,3,1,3,3
343,1,5,2,1,3,1,2
344,1,1,3,3,2,2,3
344,1,2,2,2,3,2,3
344,1,3,2,2,1,3,2
344,1,4,1,1,2,1,1
344,1,5,1,1,3,1,1
345,1,1,2,2,2,2,3
345,1,2,3,1,3,3,1
345,1,3,3,1,1,1,2
345,1,4,1,3,3,3,1
345,1,5,1,3,1,1,2
346,1,1,1,2,3,2,2
346,1,2,1,2,1,1,3
346,1,3,2,1,1,3,1
346,1,4,3,3,2,1,3
346,1,5,3,1,2,2,2
347,1,1,3,2,1,1,3
347,1,2,2,3,3,3,1
347,1,3,1,1,2,2,2
347,1,4,2,3,3,2,1
347,1,5,1,2,2,3,2
