"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
289,1,2,1,1,1,1,3
289,1,3,2,3,3,3,2
290,1,1,1,3,2,1,1
290,1,2,2,2,1,3,3
290,1,3,3,1,3,2,2
291,1,1,2,1,2,3,1
291,1,2,3,3,1,2,3
291,1,3,1,2,3,1,2
292,1,1,1,3,2,3,2
292,1,2,2,1,1,2,1
292,1,3,3,2,3,1,3
293,1,1,2,3,3,2,3
293,1,2,1,2,1,3,1
293,1,3,3,1,2,1,2
294,1,1,2,2,2,2,2
294,1,2,1,1,3,3,3
294,1,3,3,3,1,1,1
295,1,1,1,1,3,2,1
295,1,2,2,2,2,1,3
295,1,3,3,3,1,3,2
296,1,1,3,2,3,3,1
296,1,2,1,3,2,2,3
296,1,3,2,1,1,1,2
297,1,1,2,3,3,1,1
297,1,2,3,1,2,3,3
297,1,3,1,2,1,2,2
298,1,1,2,3,3,3,2
298,1,2,1,1,1,1,3
298,1,3,3,2,2,2,1
299,1,1,3,1,3,2,2
299,1,2,2,2,1,3,3
299,1,3,1,3,2,1,1
300,1,1,1,2,3,1,2
300,1,2,2,1,2,3,1
300,1,3,3,3,1,2,3
301,1,1,3,2,3,1,3
301,1,2,1,3,2,3,2
301,1,3,2,1,1,2,1
302,1,1,2,2,2,2,2
302,1,2,3,3,1,1,1
302,1,3,1,1,3,3,3
303,1,1,3,1,2,1,2
303,1,2,1,2,1,3,1
303,1,3,2,3,3,2,3
304,1,1,1,2,3,2,1
304,1,2,2,3,2,1,3
304,1,3,3,1,1,3,2
305,1,1,3,2,2,3,3
305,1,2,2,1,3,1,1
305,1,3,1,3,1,2,2
306,1,1,3,3,3,3,1
306,1,2,2,2,1,1,2
306,1,3,1,1,2,2,3
307,1,1,2,1,3,3,2
307,1,2,3,3,2,2,1
307,1,3,1,2,1,1,3
308,1,1,2,3,1,3,3
308,1,2,1,1,2,1,1
308,1,3,3,2,3,2,2
309,1,1,1,3,3,1,2
309,1,2,2,2,2,3,1
309,1,3,3,1,1,2,3
310,1,1,3,1,3,1,3
310,1,2,2,3,1,2,1
310,1,3,1,2,2,3,2
311,1,1,2,2,3,2,3
311,1,2,1,1,1,3,1
311,1,3,3,3,2,1,2
312,1,1,1,3,3,3,3
312,1,2,2,1,2,2,2
312,1,3,3,2,1,1,1
313,1,1,3,2,1,3,2
313,1,2,1,1,3,2,1
313,1,3,2,3,2,1,3
314,1,1,1,3,1,2,2
314,1,2,3,1,2,3,3
314,1,3,2,2,3,1,1
315,1,1,1,2,2,2,3
315,1,2,2,1,1,1,2
315,1,3,3,3,3,3,1
316,1,1,3,1,2,2,1
316,1,2,1,3,1,1,3
316,1,3,2,2,3,3,2
317,1,1,2,1,1,3,3
317,1,2,1,2,2,1,1
317,1,3,3,3,3,2,2
318,1,1,3,2,1,2,3
318,1,2,1,1,3,1,2
318,1,3,2,3,2,3,1
319,1,1,2,2,1,2,1
319,1,2,1,3,2,3,2
319,1,3,3,1,3,1,3
320,1,1,3,3,1,1,1
320,1,2,2,1,2,2,2
320,1,3,1,2,3,3,3
321,1,1,1,1,1,3,1
321,1,2,2,3,3,2,3
321,1,3,3,2,2,1,2
322,1,1,3,3,1,3,2
322,1,2,1,2,3,2,1
322,1,3,2,1,2,1,3
323,1,1,2,3,3,1,1
323,1,2,1,1,1,2,2
323,1,3,3,2,2,3,3
324,1,1,1,3,2,2,3
324,1,2,2,2,1,1,2
324,1,3,3,1,3,3,1
325,1,1,1,1,1,1,3
325,1,2,3,3,2,2,1
325,1,3,2,2,3,3,2
326,1,1,3,1,3,2,2
326,1,2,1,2,2,1,1
326,1,3,2,3,1,3,3
327,1,1,2,1,2,3,1
327,1,2,1,3,3,1,2
327,1,3,3,2,1,2,3
328,1,1,2,2,1,2,1
328,1,2,3,1,3,1,3
328,1,3,1,3,2,3,2
329,1,1,1,1,1,3,1
329,1,2,2,3,3,2,3
329,1,3,3,2,2,1,2
330,1,1,1,2,3,3,3
330,1,2,2,1,2,2,2
330,1,3,3,3,1,1,1
331,1,1,3,3,1,3,2
331,1,2,2,2,2,1,3
331,1,3,1,1,3,2,1
332,1,1,2,3,3,1,1
332,1,2,1,2,1,2,2
332,1,3,3,1,2,3,3
333,1,1,2,1,1,1,2
333,1,2,3,2,3,3,1
333,1,3,1,3,2,2,3
334,1,1,2,2,3,3,2
334,1,2,1,3,1,1,3
334,1,3,3,1,2,2,1
335,1,1,2,3,2,3,1
335,1,2,3,2,1,2,3
335,1,3,1,1,3,1,2
336,1,1,2,1,1,3,3
336,1,2,1,2,2,1,1
336,1,3,3,3,3,2,2
337,1,1,2,3,1,2,1
337,1,2,1,2,2,3,2
337,1,3,3,1,3,1,3
338,1,1,3,2,1,1,1
338,1,2,1,3,3,3,3
338,1,3,2,1,2,2,2
339,1,1,3,3,2,1,2
339,1,2,2,2,3,2,3
339,1,3,1,1,1,3,1
340,1,1,3,3,1,3,2
340,1,2,1,2,3,2,1
340,1,3,2,1,2,1,3
341,1,1,1,3,2,2,3
341,1,2,2,2,1,1,2
341,1,3,3,1,3,3,1
342,1,1,1,1,1,2,2
342,1,2,3,2,2,3,3
342,1,3,2,3,3,1,1
343,1,1,1,3,1,1,3
343,1,2,3,1,2,2,1
343,1,3,2,2,3,3,2
344,1,1,1,1,3,1,2
344,1,2,2,3,2,3,1
344,1,3,3,2,1,2,3
345,1,1,3,3,3,2,2
345,1,2,2,1,1,3,3
345,1,3,1,2,2,1,1
346,1,1,1,2,2,3,2
346,1,2,3,3,3,1,3
346,1,3,2,1,1,2,1
347,1,1,1,1,3,3,3
347,1,2,3,2,1,1,1
347,1,3,2,3,2,2,2
348,1,1,3,1,2,1,2
348,1,2,1,3,1,3,1
348,1,3,2,2,3,2,3
349,1,1,1,3,3,2,1
349,1,2,2,1,2,1,3
349,1,3,3,2,1,3,2
350,1,1,3,1,3,3,1
350,1,2,1,2,2,2,3
350,1,3,2,3,1,1,2
351,1,1,2,2,3,1,1
351,1,2,3,3,2,3,3
351,1,3,1,1,1,2,2
352,1,1,1,3,1,1,3
352,1,2,3,1,2,2,1
352,1,3,2,2,3,3,2
353,1,1,3,2,1,2,3
353,1,2,1,1,3,1,2
353,1,3,2,3,2,3,1
354,1,1,3,3,3,2,2
354,1,2,1,2,2,1,1
354,1,3,2,1,1,3,3
355,1,1,2,3,1,2,1
355,1,2,1,1,2,3,2
355,1,3,3,2,3,1,3
356,1,1,2,2,2,2,2
356,1,2,1,3,3,3,3
356,1,3,3,1,1,1,1
357,1,1,1,2,1,3,1
357,1,2,2,1,3,2,3
357,1,3,3,3,2,1,2
358,1,1,2,3,2,1,3
358,1,2,1,1,3,2,1
358,1,3,3,2,1,3,2
359,1,1,2,1,1,1,2
359,1,2,3,3,3,3,1
359,1,3,1,2,2,2,3
360,1,1,2,2,3,1,1
360,1,2,3,1,2,3,3
360,1,3,1,3,1,2,2
361,1,1,2,2,3,3,2
361,1,2,1,1,1,1,3
361,1,3,3,3,2,2,1
362,1,1,2,3,1,3,3
362,1,2,3,1,3,2,2
362,1,3,1,2,2,1,1
363,1,1,1,3,3,1,2
363,1,2,3,2,1,2,3
363,1,3,2,1,2,3,1
364,1,1,3,2,3,1,3
364,1,2,2,1,1,2,1
364,1,3,1,3,2,3,2
365,1,1,1,1,3,3,3
365,1,2,3,3,1,1,1
365,1,3,2,2,2,2,2
366,1,1,2,3,3,2,3
366,1,2,3,1,2,1,2
366,1,3,1,2,1,3,1
367,1,1,3,3,1,3,2
367,1,2,2,1,2,1,3
367,1,3,1,2,3,2,1
368,1,1,2,2,1,1,2
368,1,2,3,1,3,3,1
368,1,3,1,3,2,2,3
369,1,1,3,2,2,3,3
369,1,2,1,1,1,2,2
369,1,3,2,3,3,1,1
370,1,1,2,1,3,3,2
370,1,2,1,2,1,1,3
370,1,3,3,3,2,2,1
371,1,1,2,2,2,3,1
371,1,2,1,3,3,1,2
371,1,3,3,1,1,2,3
372,1,1,1,1,2,1,1
372,1,2,3,2,3,2,2
372,1,3,2,3,1,3,3
373,1,1,3,2,3,1,3
373,1,2,1,1,2,3,2
373,1,3,2,3,1,2,1
374,1,1,3,3,2,1,2
374,1,2,1,2,1,3,1
374,1,3,2,1,3,2,3
375,1,1,1,3,3,3,3
375,1,2,3,1,1,1,1
375,1,3,2,2,2,2,2
376,1,1,2,1,2,1,3
376,1,2,1,3,3,2,1
376,1,3,3,2,1,3,2
377,1,1,3,3,2,3,3
377,1,2,1,1,1,2,2
377,1,3,2,2,3,1,1
378,1,1,1,2,2,2,3
378,1,2,3,1,3,3,1
378,1,3,2,3,1,1,2
379,1,1,3,1,2,2,1
379,1,2,1,3,1,1,3
379,1,3,2,2,3,3,2
380,1,1,3,3,3,2,2
380,1,2,2,1,1,3,3
380,1,3,1,2,2,1,1
381,1,1,2,3,2,3,1
381,1,2,1,1,3,1,2
381,1,3,3,2,1,2,3
382,1,1,2,1,1,2,1
382,1,2,1,2,2,3,2
382,1,3,3,3,3,1,3
383,1,1,3,2,1,1,1
383,1,2,2,3,2,2,2
383,1,3,1,1,3,3,3
384,1,1,3,1,2,1,2
384,1,2,2,2,3,2,3
384,1,3,1,3,1,3,1
385,1,1,3,3,1,3,2
385,1,2,1,1,3,2,1
385,1,3,2,2,2,1,3
386,1,1,2,3,3,1,1
386,1,2,3,1,2,3,3
386,1,3,1,2,1,2,2
387,1,1,1,3,2,2,3
387,1,2,3,2,3,3,1
387,1,3,2,1,1,1,2
388,1,1,3,1,2,2,1
388,1,2,1,2,1,1,3
388,1,3,2,3,3,3,2
389,1,1,2,2,2,3,1
389,1,2,3,3,1,2,3
389,1,3,1,1,3,1,2
390,1,1,1,3,2,1,1
390,1,2,2,1,1,3,3
390,1,3,3,2,3,2,2
391,1,1,1,1,2,3,2
391,1,2,3,2,3,1,3
391,1,3,2,3,1,2,1
392,1,1,2,2,2,2,2
392,1,2,1,3,3,3,3
392,1,3,3,1,1,1,1
393,1,1,3,3,2,1,2
393,1,2,1,2,1,3,1
393,1,3,2,1,3,2,3
394,1,1,2,2,2,1,3
394,1,2,1,3,3,2,1
394,1,3,3,1,1,3,2
395,1,1,2,3,1,1,2
395,1,2,1,1,2,2,3
395,1,3,3,2,3,3,1
396,1,1,2,1,3,1,1
396,1,2,1,2,1,2,2
396,1,3,3,3,2,3,3
397,1,1,1,2,1,1,3
397,1,2,3,3,2,2,1
397,1,3,2,1,3,3,2
398,1,1,1,3,3,1,2
398,1,2,3,1,1,2,3
398,1,3,2,2,2,3,1
399,1,1,3,2,3,2,2
399,1,2,1,1,2,1,1
399,1,3,2,3,1,3,3
400,1,1,2,3,1,2,1
400,1,2,1,2,2,3,2
400,1,3,3,1,3,1,3
401,1,1,1,3,3,3,3
401,1,2,2,1,2,2,2
401,1,3,3,2,1,1,1
402,1,1,3,3,2,1,2
402,1,2,2,2,3,2,3
402,1,3,1,1,1,3,1
403,1,1,1,1,3,2,1
403,1,2,3,3,1,3,2
403,1,3,2,2,2,1,3
404,1,1,3,1,2,3,3
404,1,2,1,2,1,2,2
404,1,3,2,3,3,1,1
405,1,1,3,2,3,3,1
405,1,2,2,1,1,1,2
405,1,3,1,3,2,2,3
406,1,1,3,3,2,2,1
406,1,2,1,2,1,1,3
406,1,3,2,1,3,3,2
407,1,1,2,2,2,3,1
407,1,2,1,3,3,1,2
407,1,3,3,1,1,2,3
408,1,1,1,1,2,1,1
408,1,2,3,2,3,2,2
408,1,3,2,3,1,3,3
409,1,1,3,1,3,1,3
409,1,2,1,3,2,3,2
409,1,3,2,2,1,2,1
410,1,1,2,1,2,2,2
410,1,2,3,3,1,1,1
410,1,3,1,2,3,3,3
411,1,1,3,2,2,1,2
411,1,2,1,1,1,3,1
411,1,3,2,3,3,2,3
412,1,1,2,1,2,1,3
412,1,2,3,3,1,3,2
412,1,3,1,2,3,2,1
413,1,1,2,2,1,1,2
413,1,2,1,3,2,2,3
413,1,3,3,1,3,3,1
414,1,1,3,2,2,3,3
414,1,2,1,1,1,2,2
414,1,3,2,3,3,1,1
415,1,1,1,3,1,1,3
415,1,2,2,1,3,3,2
415,1,3,3,2,2,2,1
416,1,1,2,3,2,3,1
416,1,2,3,1,1,2,3
416,1,3,1,2,3,1,2
417,1,1,3,3,3,2,2
417,1,2,1,1,2,1,1
417,1,3,2,2,1,3,3
418,1,1,3,3,3,1,3
418,1,2,1,2,2,3,2
418,1,3,2,1,1,2,1
419,1,1,2,3,2,2,2
419,1,2,3,2,1,1,1
419,1,3,1,1,3,3,3
420,1,1,1,3,1,3,1
420,1,2,3,1,2,1,2
420,1,3,2,2,3,2,3
421,1,1,1,3,3,2,1
421,1,2,3,2,1,3,2
421,1,3,2,1,2,1,3
422,1,1,1,1,1,2,2
422,1,2,2,2,3,1,1
422,1,3,3,3,2,3,3
423,1,1,2,3,1,1,2
423,1,2,3,1,3,3,1
423,1,3,1,2,2,2,3
424,1,1,2,3,3,3,2
424,1,2,3,1,2,2,1
424,1,3,1,2,1,1,3
425,1,1,1,3,2,1,1
425,1,2,3,2,3,2,2
425,1,3,2,1,1,3,3
426,1,1,3,3,1,2,3
426,1,2,1,1,3,1,2
426,1,3,2,2,2,3,1
427,1,1,1,3,2,3,2
427,1,2,3,2,3,1,3
427,1,3,2,1,1,2,1
428,1,1,1,2,1,3,1
428,1,2,3,1,2,1,2
428,1,3,2,3,3,2,3
429,1,1,2,2,2,2,2
429,1,2,3,3,1,1,1
429,1,3,1,1,3,3,3
430,1,1,1,2,3,2,1
430,1,2,2,1,2,1,3
430,1,3,3,3,1,3,2
431,1,1,2,3,3,1,1
431,1,2,3,2,2,3,3
431,1,3,1,1,1,2,2
432,1,1,1,3,2,2,3
432,1,2,2,2,1,1,2
432,1,3,3,1,3,3,1
433,1,1,3,3,2,2,1
433,1,2,2,2,3,3,2
433,1,3,1,1,1,1,3
434,1,1,3,1,3,2,2
434,1,2,1,2,2,1,1
434,1,3,2,3,1,3,3
435,1,1,3,2,1,2,3
435,1,2,2,1,2,3,1
435,1,3,1,3,3,1,2
436,1,1,1,1,2,3,2
436,1,2,2,3,1,2,1
436,1,3,3,2,3,1,3
437,1,1,3,1,1,1,1
437,1,2,1,3,3,3,3
437,1,3,2,2,2,2,2
438,1,1,2,1,3,2,3
438,1,2,1,2,1,3,1
438,1,3,3,3,2,1,2
439,1,1,2,3,2,1,3
439,1,2,1,1,3,2,1
439,1,3,3,2,1,3,2
440,1,1,1,3,1,2,2
440,1,2,3,1,2,3,3
440,1,3,2,2,3,1,1
441,1,1,2,1,1,1,2
441,1,2,1,2,2,2,3
441,1,3,3,3,3,3,1
442,1,1,3,2,2,2,1
442,1,2,2,1,3,3,2
442,1,3,1,3,1,1,3
443,1,1,3,3,3,2,2
443,1,2,1,1,2,1,1
443,1,3,2,2,1,3,3
444,1,1,3,1,1,2,3
444,1,2,1,2,3,1,2
444,1,3,2,3,2,3,1
445,1,1,1,1,2,3,2
445,1,2,2,2,1,2,1
445,1,3,3,3,3,1,3
446,1,1,1,3,1,3,1
446,1,2,3,2,2,1,2
446,1,3,2,1,3,2,3
447,1,1,1,2,3,3,3
447,1,2,3,1,1,1,1
447,1,3,2,3,2,2,2
448,1,1,1,2,3,2,1
448,1,2,2,1,2,1,3
448,1,3,3,3,1,3,2
449,1,1,1,1,1,2,2
449,1,2,3,2,2,3,3
449,1,3,2,3,3,1,1
450,1,1,2,2,1,1,2
450,1,2,1,3,2,2,3
450,1,3,3,1,3,3,1
451,1,1,2,2,3,3,2
451,1,2,3,1,2,2,1
451,1,3,1,3,1,1,3
452,1,1,2,3,2,3,1
452,1,2,3,2,1,2,3
452,1,3,1,1,3,1,2
453,1,1,1,2,2,1,1
453,1,2,2,1,1,3,3
453,1,3,3,3,3,2,2
454,1,1,2,2,1,2,1
454,1,2,1,3,2,3,2
454,1,3,3,1,3,1,3
455,1,1,3,3,1,1,1
455,1,2,1,2,3,3,3
455,1,3,2,1,2,2,2
456,1,1,3,2,2,1,2
456,1,2,2,3,3,2,3
456,1,3,1,1,1,3,1
457,1,1,3,2,1,3,2
457,1,2,2,3,2,1,3
457,1,3,1,1,3,2,1
458,1,1,2,2,3,1,1
458,1,2,1,3,1,2,2
458,1,3,3,1,2,3,3
459,1,1,3,3,3,3,1
459,1,2,1,2,2,2,3
459,1,3,2,1,1,1,2
460,1,1,2,3,3,3,2
460,1,2,1,1,1,1,3
460,1,3,3,2,2,2,1
461,1,1,3,1,3,2,2
461,1,2,2,2,1,3,3
461,1,3,1,3,2,1,1
462,1,1,1,2,3,1,2
462,1,2,2,1,2,3,1
462,1,3,3,3,1,2,3
463,1,1,2,2,1,2,1
463,1,2,1,3,2,3,2
463,1,3,3,1,3,1,3
464,1,1,3,2,2,1,2
464,1,2,2,3,3,2,3
464,1,3,1,1,1,3,1
465,1,1,3,3,1,1,1
465,1,2,1,2,3,3,3
465,1,3,2,1,2,2,2
466,1,1,1,3,3,2,1
466,1,2,3,1,1,3,2
466,1,3,2,2,2,1,3
467,1,1,3,3,2,3,3
467,1,2,2,1,3,1,1
467,1,3,1,2,1,2,2
468,1,1,2,3,1,1,2
468,1,2,3,2,3,3,1
468,1,3,1,1,2,2,3
469,1,1,3,1,2,2,1
469,1,2,2,2,3,3,2
469,1,3,1,3,1,1,3
470,1,1,3,3,3,2,2
470,1,2,1,2,2,1,1
470,1,3,2,1,1,3,3
471,1,1,2,3,2,3,1
471,1,2,3,2,1,2,3
471,1,3,1,1,3,1,2
472,1,1,2,1,1,2,1
472,1,2,1,3,2,3,2
472,1,3,3,2,3,1,3
473,1,1,1,2,1,3,1
473,1,2,3,1,2,1,2
473,1,3,2,3,3,2,3
474,1,1,1,1,3,3,3
474,1,2,2,2,2,2,2
474,1,3,3,3,1,1,1
475,1,1,3,2,1,3,2
475,1,2,1,3,3,2,1
475,1,3,2,1,2,1,3
476,1,1,1,1,1,2,2
476,1,2,2,2,3,1,1
476,1,3,3,3,2,3,3
477,1,1,2,3,1,1,2
477,1,2,3,1,3,3,1
477,1,3,1,2,2,2,3
478,1,1,2,3,3,3,2
478,1,2,3,2,2,2,1
478,1,3,1,1,1,1,3
479,1,1,1,2,3,1,2
479,1,2,2,1,2,3,1
479,1,3,3,3,1,2,3
480,1,1,3,1,3,2,2
480,1,2,1,3,2,1,1
480,1,3,2,2,1,3,3
481,1,1,3,3,3,1,3
481,1,2,2,2,1,2,1
481,1,3,1,1,2,3,2
482,1,1,2,1,3,2,3
482,1,2,3,2,2,1,2
482,1,3,1,3,1,3,1
483,1,1,3,1,1,1,1
483,1,2,2,3,2,2,2
483,1,3,1,2,3,3,3
484,1,1,2,3,2,1,3
484,1,2,3,1,1,3,2
484,1,3,1,2,3,2,1
485,1,1,3,3,3,3,1
485,1,2,2,2,1,1,2
485,1,3,1,1,2,2,3
486,1,1,1,3,1,2,2
486,1,2,2,1,3,1,1
486,1,3,3,2,2,3,3
487,1,1,3,3,2,2,1
487,1,2,2,2,3,3,2
487,1,3,1,1,1,1,3
488,1,1,2,3,1,3,3
488,1,2,1,2,2,1,1
488,1,3,3,1,3,2,2
489,1,1,1,3,3,1,2
489,1,2,3,2,1,2,3
489,1,3,2,1,2,3,1
490,1,1,2,2,1,2,1
490,1,2,1,3,2,3,2
490,1,3,3,1,3,1,3
491,1,1,2,3,3,2,3
491,1,2,3,2,2,1,2
491,1,3,1,1,1,3,1
492,1,1,3,3,1,1,1
492,1,2,2,1,2,2,2
492,1,3,1,2,3,3,3
493,1,1,2,2,2,1,3
493,1,2,3,3,1,3,2
493,1,3,1,1,3,2,1
494,1,1,1,3,2,2,3
494,1,2,3,2,3,3,1
494,1,3,2,1,1,1,2
495,1,1,3,1,2,3,3
495,1,2,2,3,3,1,1
495,1,3,1,2,1,2,2
496,1,1,2,1,3,3,2
496,1,2,3,3,2,2,1
496,1,3,1,2,1,1,3
497,1,1,3,1,1,2,3
497,1,2,2,2,2,3,1
497,1,3,1,3,3,1,2
498,1,1,2,3,1,3,3
498,1,2,1,1,2,1,1
498,1,3,3,2,3,2,2
499,1,1,3,1,3,1,3
499,1,2,2,2,1,2,1
499,1,3,1,3,2,3,2
500,1,1,1,1,1,3,1
500,1,2,2,3,3,2,3
500,1,3,3,2,2,1,2
501,1,1,2,1,2,2,2
501,1,2,3,3,1,1,1
501,1,3,1,2,3,3,3
502,1,1,3,3,1,3,2
502,1,2,2,2,2,1,3
502,1,3,1,1,3,2,1
503,1,1,2,1,1,1,2
503,1,2,1,3,2,2,3
503,1,3,3,2,3,3,1
504,1,1,2,3,3,1,1
504,1,2,1,2,1,2,2
504,1,3,3,1,2,3,3
505,1,1,3,3,2,2,1
505,1,2,2,1,3,3,2
505,1,3,1,2,1,1,3
506,1,1,1,1,2,1,1
506,1,2,2,3,1,3,3
506,1,3,3,2,3,2,2
507,1,1,1,3,3,1,2
507,1,2,2,2,2,3,1
507,1,3,3,1,1,2,3
508,1,1,1,2,2,3,2
508,1,2,2,3,1,2,1
508,1,3,3,1,3,1,3
509,1,1,2,1,2,2,2
509,1,2,1,3,3,3,3
509,1,3,3,2,1,1,1
510,1,1,1,1,1,3,1
510,1,2,3,3,2,1,2
510,1,3,2,2,3,2,3
511,1,1,3,1,1,3,2
511,1,2,1,2,3,2,1
511,1,3,2,3,2,1,3
512,1,1,2,1,3,1,1
512,1,2,3,2,2,3,3
512,1,3,1,3,1,2,2
513,1,1,3,3,3,3,1
513,1,2,1,1,2,2,3
513,1,3,2,2,1,1,2
514,1,1,3,1,2,2,1
514,1,2,2,2,3,3,2
514,1,3,1,3,1,1,3
515,1,1,3,2,1,2,3
515,1,2,1,1,3,1,2
515,1,3,2,3,2,3,1
516,1,1,2,1,1,3,3
516,1,2,3,3,3,2,2
516,1,3,1,2,2,1,1
517,1,1,2,3,1,2,1
517,1,2,3,1,3,1,3
517,1,3,1,2,2,3,2
518,1,1,1,3,3,3,3
518,1,2,3,2,1,1,1
518,1,3,2,1,2,2,2
519,1,1,1,1,1,3,1
519,1,2,2,2,3,2,3
519,1,3,3,3,2,1,2
520,1,1,1,2,3,2,1
520,1,2,2,1,2,1,3
520,1,3,3,3,1,3,2
521,1,1,1,1,1,2,2
521,1,2,2,3,3,1,1
521,1,3,3,2,2,3,3
522,1,1,3,1,3,3,1
522,1,2,2,2,1,1,2
522,1,3,1,3,2,2,3
523,1,1,2,1,3,3,2
523,1,2,3,2,2,2,1
523,1,3,1,3,1,1,3
524,1,1,2,3,2,3,1
524,1,2,3,1,1,2,3
524,1,3,1,2,3,1,2
525,1,1,2,2,1,3,3
525,1,2,3,3,3,2,2
525,1,3,1,1,2,1,1
526,1,1,2,3,1,2,1
526,1,2,3,1,3,1,3
526,1,3,1,2,2,3,2
527,1,1,3,3,2,1,2
527,1,2,1,1,1,3,1
527,1,3,2,2,3,2,3
528,1,1,3,2,1,1,1
528,1,2,2,1,2,2,2
528,1,3,1,3,3,3,3
529,1,1,3,2,1,3,2
529,1,2,2,3,2,1,3
529,1,3,1,1,3,2,1
530,1,1,2,1,1,1,2
530,1,2,1,2,2,2,3
530,1,3,3,3,3,3,1
531,1,1,2,2,3,1,1
531,1,2,1,3,1,2,2
531,1,3,3,1,2,3,3
532,1,1,1,2,1,1,3
532,1,2,3,1,2,2,1
532,1,3,2,3,3,3,2
533,1,1,3,2,3,2,2
533,1,2,1,3,2,1,1
533,1,3,2,1,1,3,3
534,1,1,3,3,1,2,3
534,1,2,1,1,3,1,2
534,1,3,2,2,2,3,1
535,1,1,1,1,2,3,2
535,1,2,3,3,3,1,3
535,1,3,2,2,1,2,1
536,1,1,2,3,2,2,2
536,1,2,3,1,1,1,1
536,1,3,1,2,3,3,3
537,1,1,1,3,1,3,1
537,1,2,3,2,2,1,2
537,1,3,2,1,3,2,3
538,1,1,1,2,3,2,1
538,1,2,2,3,2,1,3
538,1,3,3,1,1,3,2
539,1,1,2,2,1,1,2
539,1,2,1,1,2,2,3
539,1,3,3,3,3,3,1
540,1,1,2,1,3,1,1
540,1,2,1,3,1,2,2
540,1,3,3,2,2,3,3
541,1,1,3,3,2,2,1
541,1,2,2,1,3,3,2
541,1,3,1,2,1,1,3
542,1,1,3,2,3,2,2
542,1,2,2,3,1,3,3
542,1,3,1,1,2,1,1
543,1,1,2,2,2,3,1
543,1,2,1,3,3,1,2
543,1,3,3,1,1,2,3
544,1,1,2,3,1,2,1
544,1,2,3,2,3,1,3
544,1,3,1,1,2,3,2
545,1,1,2,1,3,2,3
545,1,2,3,3,2,1,2
545,1,3,1,2,1,3,1
546,1,1,2,2,2,2,2
546,1,2,1,3,3,3,3
546,1,3,3,1,1,1,1
547,1,1,2,1,2,1,3
547,1,2,1,2,3,2,1
547,1,3,3,3,1,3,2
548,1,1,2,3,3,1,1
548,1,2,1,1,1,2,2
548,1,3,3,2,2,3,3
549,1,1,1,3,2,2,3
549,1,2,2,2,1,1,2
549,1,3,3,1,3,3,1
550,1,1,2,3,3,3,2
550,1,2,3,1,2,2,1
550,1,3,1,2,1,1,3
551,1,1,3,3,1,2,3
551,1,2,2,2,2,3,1
551,1,3,1,1,3,1,2
552,1,1,1,3,2,1,1
552,1,2,2,1,1,3,3
552,1,3,3,2,3,2,2
553,1,1,1,2,2,3,2
553,1,2,2,1,1,2,1
553,1,3,3,3,3,1,3
554,1,1,2,2,3,2,3
554,1,2,1,3,1,3,1
554,1,3,3,1,2,1,2
555,1,1,2,3,2,2,2
555,1,2,1,1,3,3,3
555,1,3,3,2,1,1,1
556,1,1,1,1,3,2,1
556,1,2,2,2,2,1,3
556,1,3,3,3,1,3,2
557,1,1,2,1,1,1,2
557,1,2,1,3,2,2,3
557,1,3,3,2,3,3,1
558,1,1,2,3,3,1,1
558,1,2,1,2,1,2,2
558,1,3,3,1,2,3,3
559,1,1,3,3,2,2,1
559,1,2,2,2,3,3,2
559,1,3,1,1,1,1,3
560,1,1,1,2,2,1,1
560,1,2,2,3,1,3,3
560,1,3,3,1,3,2,2
561,1,1,3,2,1,2,3
561,1,2,2,1,2,3,1
561,1,3,1,3,3,1,2
562,1,1,1,1,2,3,2
562,1,2,2,3,1,2,1
562,1,3,3,2,3,1,3
563,1,1,1,3,3,3,3
563,1,2,3,1,1,1,1
563,1,3,2,2,2,2,2
564,1,1,3,3,2,1,2
564,1,2,2,1,3,2,3
564,1,3,1,2,1,3,1
565,1,1,2,1,2,1,3
565,1,2,1,3,3,2,1
565,1,3,3,2,1,3,2
566,1,1,1,1,1,2,2
566,1,2,3,3,2,3,3
566,1,3,2,2,3,1,1
567,1,1,3,1,3,3,1
567,1,2,2,3,1,1,2
567,1,3,1,2,2,2,3
568,1,1,3,1,2,2,1
568,1,2,1,3,1,1,3
568,1,3,2,2,3,3,2
569,1,1,1,1,3,1,2
569,1,2,2,3,2,3,1
569,1,3,3,2,1,2,3
570,1,1,1,2,2,1,1
570,1,2,3,3,3,2,2
570,1,3,2,1,1,3,3
571,1,1,1,1,2,3,2
571,1,2,3,3,3,1,3
571,1,3,2,2,1,2,1
572,1,1,2,3,2,2,2
572,1,2,1,2,3,3,3
572,1,3,3,1,1,1,1
573,1,1,2,1,3,2,3
573,1,2,1,3,1,3,1
573,1,3,3,2,2,1,2
574,1,1,2,2,2,1,3
574,1,2,3,3,1,3,2
574,1,3,1,1,3,2,1
575,1,1,2,3,3,1,1
575,1,2,3,1,2,3,3
575,1,3,1,2,1,2,2
576,1,1,1,3,2,2,3
576,1,2,3,2,3,3,1
576,1,3,2,1,1,1,2
577,1,1,3,2,2,2,1
577,1,2,2,1,3,3,2
577,1,3,1,3,1,1,3
578,1,1,2,2,1,3,3
578,1,2,1,1,2,1,1
578,1,3,3,3,3,2,2
579,1,1,3,1,1,2,3
