"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
433,1,2,1,2,2,1,2
434,1,1,3,1,1,2,1
434,1,2,1,3,3,1,3
435,1,1,3,2,1,3,2
435,1,2,2,1,2,2,1
436,1,1,1,2,1,2,3
436,1,2,3,3,2,3,2
437,1,1,1,3,2,2,2
437,1,2,2,1,3,1,1
438,1,1,3,1,1,1,3
438,1,2,2,2,3,3,1
439,1,1,1,3,3,1,1
439,1,2,3,2,2,3,3
440,1,1,2,1,1,2,2
440,1,2,3,2,2,1,1
441,1,1,1,1,3,2,2
441,1,2,2,3,1,3,3
442,1,1,1,1,2,3,1
442,1,2,2,2,1,1,2
443,1,1,2,1,2,3,2
443,1,2,3,3,3,2,3
444,1,1,1,3,1,2,1
444,1,2,3,2,3,1,3
445,1,1,2,2,2,2,3
445,1,2,3,3,3,3,2
446,1,1,1,1,1,1,1
446,1,2,2,2,3,2,2
447,1,1,3,3,2,1,1
447,1,2,1,1,1,3,3
448,1,1,1,3,2,1,2
448,1,2,3,2,1,3,1
449,1,1,2,1,3,2,3
449,1,2,3,2,1,1,2
450,1,1,1,1,2,2,3
450,1,2,2,3,3,3,1
451,1,1,2,3,1,1,3
451,1,2,1,2,3,3,2
452,1,1,3,1,2,2,1
452,1,2,1,2,3,1,3
453,1,1,3,1,1,2,1
453,1,2,2,3,2,3,2
454,1,1,1,2,1,2,1
454,1,2,3,1,3,1,2
455,1,1,1,2,3,2,2
455,1,2,2,3,2,3,3
456,1,1,2,1,1,1,3
456,1,2,3,3,3,3,1
457,1,1,2,2,2,1,1
457,1,2,3,3,1,2,2
458,1,1,2,3,1,2,1
458,1,2,1,1,2,3,3
459,1,1,1,2,2,1,2
459,1,2,3,1,3,3,3
460,1,1,3,2,2,2,3
460,1,2,1,3,3,1,1
461,1,1,1,3,3,2,3
461,1,2,2,1,1,3,2
462,1,1,3,2,1,3,1
462,1,2,2,1,2,1,2
463,1,1,2,1,3,3,1
463,1,2,3,3,1,1,3
464,1,1,3,1,3,1,3
464,1,2,1,2,2,2,2
465,1,1,2,2,1,2,2
465,1,2,1,3,2,3,1
466,1,1,3,3,2,2,2
466,1,2,1,2,1,3,3
467,1,1,2,1,3,1,1
467,1,2,3,2,2,3,3
468,1,1,2,1,3,2,1
468,1,2,1,3,1,1,2
469,1,1,3,1,3,3,2
469,1,2,2,3,2,2,3
470,1,1,1,2,1,1,1
470,1,2,2,3,3,3,2
471,1,1,3,1,2,1,1
471,1,2,1,2,1,2,3
472,1,1,1,3,3,2,1
472,1,2,2,2,2,1,3
473,1,1,3,1,1,3,2
473,1,2,2,2,2,2,1
474,1,1,3,3,1,3,3
474,1,2,1,1,3,1,2
475,1,1,3,2,3,2,2
475,1,2,1,1,2,3,1
476,1,1,1,2,3,3,1
476,1,2,2,3,1,1,3
477,1,1,3,3,2,1,2
477,1,2,2,1,1,2,3
478,1,1,1,1,2,2,3
478,1,2,2,2,3,3,2
479,1,1,1,1,3,2,3
479,1,2,3,3,1,1,1
480,1,1,2,2,1,3,1
480,1,2,1,3,2,1,2
481,1,1,3,2,3,1,3
481,1,2,2,1,1,2,2
482,1,1,1,1,1,1,3
482,1,2,3,3,2,3,1
483,1,1,3,2,3,2,1
483,1,2,2,3,2,3,2
484,1,1,1,3,3,3,3
484,1,2,3,1,2,2,2
485,1,1,3,1,2,3,3
485,1,2,2,2,1,1,1
486,1,1,1,3,1,2,1
486,1,2,2,2,3,1,2
487,1,1,1,2,1,3,2
487,1,2,2,1,2,1,1
488,1,1,1,1,1,3,2
488,1,2,3,3,3,2,3
489,1,1,2,2,2,2,3
489,1,2,3,3,3,1,1
490,1,1,2,3,3,2,2
490,1,2,3,2,1,3,3
491,1,1,1,1,2,1,1
491,1,2,3,2,1,2,2
492,1,1,2,1,3,3,1
492,1,2,1,3,2,1,3
493,1,1,3,2,2,2,1
493,1,2,2,3,1,1,3
494,1,1,2,3,1,2,1
494,1,2,1,1,3,3,2
495,1,1,1,2,3,3,3
495,1,2,3,1,2,1,2
496,1,1,2,3,2,3,1
496,1,2,3,1,1,2,3
497,1,1,3,1,1,3,1
497,1,2,1,2,3,1,2
498,1,1,2,2,2,1,3
498,1,2,1,3,3,2,2
499,1,1,2,1,3,1,3
499,1,2,1,2,2,2,1
500,1,1,3,3,1,3,2
500,1,2,1,1,3,2,1
501,1,1,3,3,1,1,2
501,1,2,2,2,2,3,3
502,1,1,2,1,2,2,2
502,1,2,3,2,3,1,1
503,1,1,1,3,1,3,3
503,1,2,3,2,2,1,2
504,1,1,1,1,1,2,3
504,1,2,2,3,3,3,1
505,1,1,3,2,3,3,3
505,1,2,2,1,1,1,2
506,1,1,3,1,3,1,3
506,1,2,1,3,2,2,1
507,1,1,1,2,1,3,1
507,1,2,2,3,2,2,2
508,1,1,1,3,3,1,2
508,1,2,3,1,2,3,1
509,1,1,1,1,2,3,2
509,1,2,2,2,1,2,3
510,1,1,2,2,1,1,1
510,1,2,3,3,3,2,3
511,1,1,2,2,3,3,2
511,1,2,1,3,2,1,3
512,1,1,2,3,2,3,3
512,1,2,3,1,1,2,1
513,1,1,1,1,1,1,1
513,1,2,3,2,3,2,2
514,1,1,2,1,3,2,3
514,1,2,3,2,2,3,1
515,1,1,2,1,3,3,1
515,1,2,1,3,1,1,2
516,1,1,1,2,2,2,2
516,1,2,3,3,1,1,3
517,1,1,3,1,2,1,2
517,1,2,1,3,3,2,1
518,1,1,3,3,2,2,1
518,1,2,2,2,1,3,3
519,1,1,1,2,3,1,3
519,1,2,2,1,1,3,2
520,1,1,2,3,3,1,1
520,1,2,1,1,2,3,3
521,1,1,3,2,1,2,2
521,1,2,2,1,2,1,3
522,1,1,1,2,1,2,1
522,1,2,3,3,3,3,2
523,1,1,3,1,3,2,3
523,1,2,1,3,1,3,1
524,1,1,2,2,2,1,2
524,1,2,3,1,1,2,3
525,1,1,2,3,2,3,2
525,1,2,1,2,3,1,1
526,1,1,3,2,2,3,3
526,1,2,2,3,1,2,2
527,1,1,1,1,3,1,1
527,1,2,2,3,2,2,3
528,1,1,1,1,3,3,2
528,1,2,3,2,1,1,1
529,1,1,1,3,1,3,3
529,1,2,2,1,2,2,1
530,1,1,1,3,2,2,3
530,1,2,3,2,3,1,2
531,1,1,3,1,1,1,2
531,1,2,2,2,3,3,1
532,1,1,3,3,2,1,1
532,1,2,1,2,1,2,2
533,1,1,2,1,3,3,3
533,1,2,1,2,2,1,2
534,1,1,2,1,3,2,3
534,1,2,3,3,1,3,1
535,1,1,3,3,3,2,2
535,1,2,2,2,1,1,3
536,1,1,1,1,2,3,1
536,1,2,2,3,1,1,2
537,1,1,1,1,3,2,1
537,1,2,3,2,2,3,3
538,1,1,2,2,1,2,1
538,1,2,1,3,3,1,3
539,1,1,3,1,2,3,2
539,1,2,2,3,3,1,1
540,1,1,1,2,2,2,2
540,1,2,3,1,1,3,3
541,1,1,2,2,3,3,2
541,1,2,3,1,2,1,1
542,1,1,3,2,3,3,1
542,1,2,1,3,1,2,3
543,1,1,1,2,2,2,3
543,1,2,2,1,1,1,2
544,1,1,1,3,3,3,2
544,1,2,2,1,1,2,1
545,1,1,1,1,1,3,2
545,1,2,3,3,2,1,3
546,1,1,3,2,3,2,3
546,1,2,2,3,2,1,1
547,1,1,1,1,3,1,3
547,1,2,3,3,1,2,1
548,1,1,2,2,2,3,2
548,1,2,1,1,1,1,3
549,1,1,3,2,2,3,1
549,1,2,2,3,3,2,2
550,1,1,3,1,2,2,2
550,1,2,1,3,1,3,1
551,1,1,2,2,3,1,3
551,1,2,1,1,2,2,1
552,1,1,3,2,3,1,2
552,1,2,2,3,1,3,3
553,1,1,1,2,1,1,1
553,1,2,3,3,3,2,2
554,1,1,2,1,2,3,3
554,1,2,1,2,1,2,2
555,1,1,2,3,2,3,3
555,1,2,3,1,3,1,1
556,1,1,2,2,3,2,1
556,1,2,1,3,2,1,2
557,1,1,3,1,1,3,3
557,1,2,2,2,2,2,1
558,1,1,3,1,1,1,3
558,1,2,1,3,3,3,2
559,1,1,1,2,2,1,3
559,1,2,2,1,1,2,2
560,1,1,3,3,3,3,1
560,1,2,2,1,2,1,2
561,1,1,1,2,3,3,3
561,1,2,3,3,1,2,1
562,1,1,3,1,3,2,3
562,1,2,2,3,1,1,1
563,1,1,2,1,3,1,1
563,1,2,1,2,2,3,2
564,1,1,3,3,2,2,3
564,1,2,1,2,1,3,2
565,1,1,1,1,2,2,1
565,1,2,3,2,1,1,3
566,1,1,2,3,3,3,2
566,1,2,3,2,2,1,1
567,1,1,1,3,3,2,3
567,1,2,2,1,1,3,2
568,1,1,1,1,3,3,1
568,1,2,2,2,1,2,3
569,1,1,3,3,2,1,2
569,1,2,1,2,1,3,1
570,1,1,2,3,2,1,3
570,1,2,3,1,3,2,2
571,1,1,1,1,1,1,2
571,1,2,3,2,3,3,3
572,1,1,2,3,2,2,1
572,1,2,1,1,3,1,3
573,1,1,2,2,2,2,2
573,1,2,3,3,1,3,1
574,1,1,2,2,1,1,3
574,1,2,3,1,2,3,1
575,1,1,2,1,2,3,3
575,1,2,1,3,3,2,2
576,1,1,3,2,1,2,2
576,1,2,1,3,3,1,1
577,1,1,1,3,2,3,3
577,1,2,2,2,3,2,1
578,1,1,1,2,2,2,3
578,1,2,3,1,1,1,2
579,1,1,2,1,3,1,2
579,1,2,3,3,1,3,1
580,1,1,1,1,2,2,1
580,1,2,3,2,3,3,2
581,1,1,2,3,1,1,3
581,1,2,3,1,2,2,2
582,1,1,1,3,1,3,3
582,1,2,2,2,3,1,1
583,1,1,1,2,2,1,1
583,1,2,3,3,3,2,3
584,1,1,2,1,1,3,2
584,1,2,3,2,2,1,3
585,1,1,1,3,3,3,2
585,1,2,2,1,1,2,1
586,1,1,2,3,2,1,2
586,1,2,1,1,1,2,3
587,1,1,3,2,3,3,1
587,1,2,1,3,1,1,2
588,1,1,3,2,2,2,1
588,1,2,2,1,3,3,3
589,1,1,2,3,2,3,1
589,1,2,3,1,3,1,3
590,1,1,2,1,3,1,1
590,1,2,1,2,1,2,2
591,1,1,3,3,1,2,3
591,1,2,1,2,2,3,2
592,1,1,1,1,2,1,1
592,1,2,2,2,3,2,3
593,1,1,1,1,3,2,3
593,1,2,3,3,1,3,2
594,1,1,3,3,2,1,2
594,1,2,2,2,1,3,1
595,1,1,1,2,1,1,3
595,1,2,2,3,3,2,2
596,1,1,2,2,1,1,2
596,1,2,3,1,2,3,1
597,1,1,1,3,3,3,1
597,1,2,3,1,2,2,3
598,1,1,2,2,2,3,3
598,1,2,1,3,1,1,1
599,1,1,3,1,3,2,2
599,1,2,2,3,2,3,3
600,1,1,3,2,3,1,2
600,1,2,1,1,1,2,1
601,1,1,1,1,2,3,2
601,1,2,2,3,3,2,1
602,1,1,2,3,2,2,2
602,1,2,3,2,1,1,3
603,1,1,3,1,1,1,1
603,1,2,1,2,3,3,3
604,1,1,2,1,1,3,2
604,1,2,1,3,2,1,3
605,1,1,3,2,3,2,1
605,1,2,1,1,2,1,2
606,1,1,2,2,3,2,1
606,1,2,3,3,1,3,3
607,1,1,1,2,1,2,2
607,1,2,2,1,3,1,3
608,1,1,2,1,1,2,3
608,1,2,3,3,2,3,1
609,1,1,3,2,2,3,2
609,1,2,1,3,3,1,1
610,1,1,2,2,1,1,1
610,1,2,1,1,3,3,2
611,1,1,1,1,1,3,1
611,1,2,3,3,2,2,3
612,1,1,2,2,2,2,3
612,1,2,3,3,3,1,2
613,1,1,2,3,1,2,2
613,1,2,1,2,3,3,3
614,1,1,3,1,2,1,1
614,1,2,2,3,3,3,3
615,1,1,3,1,1,1,2
615,1,2,1,2,2,2,1
616,1,1,1,3,2,1,2
616,1,2,3,2,1,3,3
617,1,1,1,3,1,1,3
617,1,2,2,1,3,2,1
618,1,1,3,2,3,2,1
618,1,2,2,1,2,3,2
619,1,1,1,1,2,2,3
619,1,2,2,3,1,3,1
620,1,1,1,3,1,2,1
620,1,2,3,2,3,1,2
621,1,1,2,2,2,1,3
621,1,2,3,1,3,3,2
622,1,1,1,2,2,3,1
622,1,2,3,1,1,2,3
623,1,1,3,2,1,3,1
623,1,2,2,3,3,1,2
624,1,1,2,3,2,2,2
624,1,2,1,1,3,1,3
625,1,1,1,2,1,2,2
625,1,2,2,1,2,1,1
626,1,1,3,3,3,3,3
626,1,2,2,2,1,1,1
627,1,1,3,3,2,2,3
627,1,2,1,1,3,3,2
628,1,1,1,3,3,1,1
628,1,2,2,1,1,3,3
629,1,1,2,3,3,3,1
629,1,2,3,2,2,2,2
630,1,1,3,1,1,2,2
630,1,2,1,2,2,1,3
631,1,1,2,2,3,2,2
631,1,2,3,1,2,1,1
632,1,1,1,3,1,3,3
632,1,2,2,2,3,1,2
633,1,1,3,3,1,2,1
633,1,2,1,1,2,3,3
634,1,1,2,2,2,3,1
634,1,2,1,1,3,2,3
635,1,1,3,3,1,1,2
635,1,2,1,1,2,2,1
636,1,1,3,2,3,1,3
636,1,2,2,3,1,3,2
637,1,1,3,1,3,3,1
637,1,2,1,2,1,2,2
638,1,1,2,3,2,1,3
638,1,2,1,2,3,3,2
639,1,1,2,1,1,1,3
639,1,2,3,3,2,2,1
640,1,1,1,2,1,1,1
640,1,2,3,3,3,2,3
641,1,1,1,3,3,1,1
641,1,2,2,1,2,3,2
642,1,1,3,2,1,3,3
642,1,2,2,1,2,2,2
643,1,1,2,2,3,2,3
643,1,2,3,3,2,1,2
644,1,1,2,3,3,2,3
644,1,2,1,1,1,3,1
645,1,1,3,2,2,3,1
645,1,2,1,1,1,1,2
646,1,1,1,3,2,2,2
646,1,2,3,1,3,1,3
647,1,1,2,2,1,3,1
647,1,2,3,1,3,2,2
648,1,1,1,2,2,3,3
648,1,2,2,3,1,1,1
649,1,1,2,1,1,2,3
649,1,2,1,3,3,3,2
650,1,1,3,2,2,1,1
650,1,2,1,3,1,2,3
651,1,1,3,2,2,1,2
651,1,2,2,1,3,3,1
652,1,1,3,3,1,3,3
652,1,2,1,2,3,2,1
653,1,1,3,3,1,2,1
653,1,2,2,1,2,1,2
654,1,1,1,2,3,1,3
654,1,2,2,1,2,3,2
655,1,1,1,3,2,1,1
655,1,2,2,2,1,2,2
656,1,1,3,1,3,3,3
656,1,2,1,3,2,2,2
657,1,1,2,2,3,3,3
657,1,2,3,1,1,1,1
658,1,1,1,1,3,2,1
658,1,2,3,2,1,3,2
659,1,1,1,2,1,2,2
659,1,2,2,3,2,1,3
660,1,1,3,1,2,3,3
660,1,2,2,3,3,1,1
661,1,1,1,1,1,1,3
661,1,2,3,3,3,3,2
662,1,1,3,1,3,1,2
662,1,2,2,2,2,2,1
663,1,1,1,3,2,3,1
663,1,2,2,2,1,2,3
664,1,1,1,2,2,1,3
664,1,2,3,1,1,2,1
665,1,1,2,3,3,3,2
665,1,2,3,1,2,2,3
666,1,1,1,3,3,3,1
666,1,2,2,2,1,1,2
667,1,1,3,3,1,2,3
667,1,2,2,1,3,1,1
668,1,1,3,3,3,1,3
668,1,2,1,2,2,3,2
669,1,1,1,2,3,2,2
669,1,2,2,1,1,3,1
670,1,1,3,2,2,3,1
670,1,2,1,1,1,1,2
671,1,1,3,2,3,1,1
671,1,2,2,3,2,2,3
672,1,1,1,1,2,3,3
672,1,2,2,3,1,2,2
673,1,1,1,1,3,2,1
673,1,2,2,2,1,3,3
674,1,1,3,3,2,1,2
674,1,2,1,2,3,2,3
675,1,1,3,3,1,3,1
675,1,2,2,1,2,1,2
676,1,1,1,3,1,1,3
676,1,2,2,1,2,2,1
677,1,1,3,2,3,3,2
677,1,2,1,3,2,2,1
678,1,1,2,2,3,1,3
678,1,2,3,1,1,3,2
679,1,1,3,1,3,2,2
679,1,2,1,2,1,1,1
680,1,1,2,3,2,3,3
680,1,2,3,2,1,2,1
681,1,1,2,1,2,1,3
681,1,2,1,3,3,3,2
682,1,1,2,3,3,1,1
682,1,2,1,1,1,3,3
683,1,1,3,2,2,2,2
683,1,2,2,1,3,3,1
684,1,1,3,2,2,1,3
684,1,2,1,3,1,2,2
685,1,1,3,1,3,2,3
685,1,2,1,2,2,3,1
686,1,1,2,3,1,1,2
686,1,2,1,1,2,2,1
687,1,1,2,2,1,3,2
687,1,2,3,3,3,1,3
688,1,1,1,1,3,1,2
688,1,2,3,3,2,3,1
689,1,1,1,1,2,1,2
689,1,2,2,2,1,2,3
690,1,1,3,2,1,3,3
690,1,2,2,3,3,2,1
691,1,1,1,2,3,3,3
691,1,2,3,1,1,1,1
692,1,1,2,3,2,2,2
692,1,2,1,2,1,1,1
693,1,1,2,1,3,3,2
693,1,2,3,3,2,2,3
694,1,1,2,2,3,2,1
694,1,2,1,3,1,3,3
695,1,1,1,1,3,2,3
695,1,2,3,2,2,1,2
696,1,1,2,1,2,3,1
696,1,2,3,3,1,1,2
697,1,1,2,2,3,1,3
697,1,2,3,1,1,2,1
698,1,1,1,3,2,3,2
698,1,2,2,1,1,1,3
699,1,1,1,2,2,2,2
699,1,2,3,3,3,3,1
700,1,1,3,1,2,3,3
700,1,2,1,3,3,1,1
701,1,1,1,1,2,1,3
701,1,2,2,2,1,2,2
702,1,1,3,2,3,3,2
702,1,2,2,3,1,2,1
703,1,1,2,2,2,1,1
703,1,2,3,1,3,2,2
704,1,1,3,2,2,1,1
704,1,2,1,3,1,3,3
705,1,1,1,3,3,2,3
705,1,2,2,1,1,3,2
706,1,1,1,1,1,1,1
706,1,2,2,3,2,3,3
707,1,1,3,2,3,2,2
707,1,2,1,1,2,3,1
708,1,1,2,3,3,1,2
708,1,2,3,2,1,2,3
709,1,1,3,3,1,1,2
709,1,2,2,1,2,2,3
710,1,1,1,2,3,3,1
710,1,2,3,3,2,2,3
711,1,1,1,2,1,1,2
711,1,2,2,1,3,3,1
712,1,1,3,3,1,3,1
712,1,2,2,2,3,1,3
713,1,1,1,1,2,2,2
713,1,2,2,2,1,3,3
714,1,1,3,3,2,1,1
714,1,2,1,1,3,2,2
715,1,1,2,2,2,3,2
715,1,2,3,1,3,1,3
716,1,1,3,1,2,3,2
716,1,2,1,3,1,2,1
717,1,1,2,3,3,2,1
717,1,2,1,2,1,1,3
718,1,1,1,3,3,3,2
718,1,2,2,1,1,2,1
719,1,1,2,3,1,3,2
719,1,2,3,2,2,1,3
720,1,1,3,1,3,1,3
720,1,2,1,2,2,2,1
721,1,1,3,1,1,3,1
721,1,2,2,3,2,1,2
722,1,1,2,1,1,1,1
722,1,2,1,2,3,2,3
723,1,1,1,3,2,3,3
723,1,2,3,2,3,2,2
724,1,1,3,2,3,3,1
724,1,2,1,1,1,1,2
725,1,1,2,3,2,2,3
725,1,2,1,2,3,1,1
726,1,1,3,1,1,2,3
726,1,2,2,2,2,3,2
727,1,1,3,3,1,2,2
727,1,2,2,1,3,3,3
728,1,1,3,2,1,3,3
728,1,2,1,3,2,1,1
729,1,1,2,3,3,1,2
729,1,2,1,1,2,2,1
730,1,1,2,2,2,2,1
730,1,2,1,1,1,3,2
731,1,1,1,2,2,3,2
731,1,2,3,3,3,1,3
732,1,1,3,1,3,1,1
732,1,2,2,3,1,2,3
733,1,1,3,1,2,2,2
733,1,2,1,3,3,3,3
734,1,1,2,2,1,1,1
734,1,2,3,3,2,3,3
735,1,1,2,1,3,2,2
735,1,2,1,2,1,1,1
736,1,1,3,3,1,3,1
736,1,2,1,1,2,1,3
737,1,1,2,2,3,2,2
737,1,2,1,1,1,3,3
738,1,1,3,3,3,2,1
738,1,2,2,2,2,1,2
739,1,1,1,3,3,1,2
739,1,2,3,2,2,3,1
740,1,1,3,3,2,1,2
740,1,2,2,1,1,2,3
741,1,1,1,2,1,2,3
741,1,2,2,1,3,3,1
742,1,1,2,2,3,3,3
742,1,2,3,1,1,1,2
743,1,1,3,2,1,3,2
743,1,2,1,3,2,2,1
744,1,1,2,1,2,1,3
744,1,2,1,3,3,2,1
745,1,1,3,2,2,2,3
745,1,2,2,3,1,1,1
746,1,1,1,1,3,3,2
746,1,2,2,2,2,1,1
747,1,1,1,3,1,2,2
747,1,2,3,1,3,3,3
748,1,1,3,1,2,2,1
748,1,2,1,2,3,1,3
749,1,1,3,2,3,2,1
749,1,2,2,3,1,3,2
750,1,1,1,1,1,1,2
750,1,2,2,3,2,3,3
751,1,1,3,3,1,1,3
751,1,2,2,1,2,3,1
752,1,1,3,3,1,3,1
752,1,2,1,2,3,2,2
753,1,1,1,2,2,1,2
753,1,2,2,1,3,2,3
754,1,1,1,2,1,3,3
754,1,2,3,3,3,1,2
755,1,1,1,3,3,1,3
755,1,2,2,1,2,2,1
756,1,1,2,2,2,3,1
756,1,2,3,1,1,2,2
757,1,1,1,3,2,2,3
757,1,2,2,2,1,1,1
758,1,1,2,3,1,2,3
758,1,2,3,1,3,3,2
759,1,1,3,2,2,1,2
759,1,2,1,1,3,3,1
760,1,1,3,1,2,1,3
760,1,2,2,3,3,3,2
761,1,1,1,2,1,2,1
761,1,2,2,1,3,1,3
762,1,1,1,3,2,3,2
762,1,2,3,2,1,2,1
763,1,1,2,3,3,1,1
763,1,2,3,2,2,3,3
764,1,1,3,3,3,3,1
764,1,2,1,1,1,2,2
765,1,1,1,2,1,1,3
765,1,2,2,1,2,2,2
766,1,1,1,1,2,1,1
766,1,2,2,2,3,2,2
767,1,1,3,3,1,3,3
767,1,2,2,2,3,1,2
768,1,1,3,3,2,2,3
768,1,2,1,1,1,3,1
769,1,1,3,1,1,1,2
769,1,2,1,2,3,3,3
770,1,1,1,1,3,1,3
770,1,2,2,3,2,2,1
771,1,1,3,3,3,2,1
771,1,2,2,2,1,3,2
772,1,1,2,1,1,2,3
772,1,2,1,3,2,3,2
773,1,1,3,2,2,1,1
773,1,2,1,3,3,2,2
774,1,1,2,1,2,3,3
774,1,2,3,2,1,1,1
775,1,1,3,2,3,2,3
775,1,2,2,3,1,1,2
776,1,1,1,1,2,3,1
776,1,2,2,3,1,1,3
777,1,1,1,2,3,3,1
777,1,2,3,1,2,2,2
778,1,1,3,1,3,1,1
778,1,2,1,2,2,2,3
779,1,1,1,1,2,1,3
779,1,2,2,3,1,3,2
780,1,1,2,3,1,2,1
780,1,2,3,2,3,3,2
781,1,1,2,1,3,3,1
781,1,2,1,3,2,1,2
782,1,1,1,3,3,1,1
782,1,2,3,2,1,2,3
783,1,1,2,2,2,3,3
783,1,2,3,1,1,2,2
784,1,1,2,2,3,2,2
784,1,2,1,1,1,3,1
785,1,1,1,2,1,3,2
785,1,2,3,3,2,1,3
786,1,1,2,1,3,1,3
786,1,2,3,3,2,2,1
787,1,1,2,2,2,1,2
787,1,2,1,3,3,2,3
788,1,1,3,1,1,3,1
788,1,2,1,2,2,2,2
789,1,1,2,1,1,1,1
789,1,2,3,3,3,3,3
790,1,1,3,3,2,3,2
790,1,2,1,1,1,2,3
791,1,1,3,1,2,3,2
791,1,2,2,2,3,1,1
792,1,1,2,2,3,2,3
792,1,2,1,3,1,1,1
793,1,1,3,1,3,1,2
793,1,2,2,2,1,3,3
794,1,1,1,3,2,2,1
794,1,2,3,2,1,1,3
795,1,1,2,1,2,2,2
795,1,2,1,3,3,3,1
796,1,1,3,2,2,3,1
796,1,2,1,3,1,1,2
797,1,1,1,2,2,1,1
797,1,2,2,1,3,2,3
798,1,1,2,3,1,3,3
798,1,2,3,1,3,2,2
799,1,1,3,2,1,2,1
799,1,2,1,1,2,3,3
800,1,1,1,1,1,2,3
800,1,2,2,3,3,1,2
801,1,1,3,2,3,1,2
801,1,2,2,3,2,3,1
802,1,1,1,2,1,3,2
802,1,2,3,3,2,1,3
803,1,1,2,1,3,2,1
803,1,2,1,2,2,1,3
804,1,1,3,3,1,2,2
804,1,2,2,1,3,3,1
805,1,1,3,2,3,3,3
805,1,2,2,1,2,1,2
806,1,1,1,3,1,2,1
806,1,2,2,2,2,3,2
807,1,1,1,3,3,2,3
807,1,2,3,1,1,1,1
808,1,1,1,1,3,3,2
808,1,2,2,2,2,2,1
809,1,1,2,3,1,1,3
809,1,2,3,2,3,2,1
810,1,1,3,3,2,3,3
810,1,2,1,1,1,1,2
811,1,1,3,1,2,2,3
811,1,2,1,2,3,1,1
812,1,1,3,1,2,1,1
812,1,2,2,3,1,3,2
813,1,1,2,2,1,3,3
813,1,2,1,3,3,2,2
814,1,1,1,2,2,2,2
814,1,2,2,3,3,1,3
815,1,1,2,3,2,2,2
815,1,2,3,1,1,3,1
816,1,1,1,1,3,3,3
816,1,2,3,2,1,1,1
817,1,1,2,1,1,2,1
817,1,2,3,3,3,3,2
818,1,1,1,2,2,1,3
818,1,2,3,3,3,2,1
819,1,1,1,1,1,1,2
819,1,2,2,2,2,3,3
820,1,1,3,2,1,2,3
820,1,2,2,3,2,1,1
821,1,1,1,1,3,3,2
821,1,2,3,3,2,1,3
822,1,1,1,2,1,3,1
822,1,2,2,1,3,2,2
823,1,1,1,1,2,2,3
823,1,2,3,2,3,1,2
824,1,1,2,3,1,3,1
824,1,2,3,1,3,1,3
825,1,1,1,3,2,3,1
825,1,2,2,2,1,2,2
826,1,1,2,2,3,1,1
826,1,2,3,1,2,3,2
827,1,1,1,3,1,2,3
827,1,2,2,1,2,1,1
828,1,1,3,3,1,2,2
828,1,2,1,2,3,3,3
829,1,1,1,2,3,2,1
829,1,2,2,1,1,1,3
830,1,1,1,1,1,1,3
830,1,2,3,3,2,3,2
831,1,1,2,2,2,2,2
831,1,2,3,3,3,3,1
832,1,1,3,1,2,2,1
832,1,2,1,3,3,1,2
833,1,1,1,3,2,1,1
833,1,2,2,2,1,3,3
834,1,1,3,2,1,3,2
834,1,2,2,1,3,2,3
835,1,1,1,1,2,3,1
835,1,2,2,3,3,1,3
836,1,1,2,3,2,3,3
836,1,2,3,2,1,2,2
837,1,1,3,2,3,2,1
837,1,2,1,1,1,1,2
838,1,1,3,1,3,3,3
838,1,2,2,2,2,1,2
839,1,1,2,1,3,3,2
839,1,2,1,3,1,2,1
840,1,1,3,3,1,1,1
840,1,2,1,2,2,2,3
841,1,1,1,2,3,3,1
841,1,2,3,1,2,2,3
842,1,1,2,3,1,1,2
842,1,2,3,2,2,3,3
843,1,1,1,3,3,1,2
843,1,2,2,1,1,2,1
844,1,1,2,2,3,1,1
844,1,2,1,3,1,3,3
845,1,1,1,2,1,1,3
845,1,2,3,1,2,2,2
846,1,1,2,3,2,2,1
846,1,2,3,1,3,3,2
847,1,1,2,1,1,3,1
847,1,2,3,3,3,2,3
848,1,1,1,2,2,1,2
848,1,2,2,3,3,2,3
849,1,1,1,2,1,3,2
849,1,2,3,1,2,1,1
850,1,1,2,3,2,3,2
850,1,2,3,1,1,1,3
851,1,1,3,3,1,3,3
851,1,2,1,2,3,2,1
852,1,1,1,1,2,2,2
852,1,2,2,2,3,1,1
853,1,1,3,3,3,1,2
853,1,2,1,1,2,3,1
854,1,1,2,2,1,2,3
854,1,2,3,3,2,1,1
855,1,1,1,1,3,2,3
855,1,2,2,2,1,3,2
856,1,1,1,3,1,2,2
856,1,2,3,2,2,1,3
857,1,1,3,2,1,2,2
857,1,2,2,1,3,3,1
858,1,1,1,3,3,3,1
858,1,2,2,1,2,1,3
859,1,1,1,1,1,1,1
859,1,2,2,3,2,2,2
860,1,1,3,2,3,3,3
860,1,2,2,3,1,2,1
861,1,1,1,1,3,1,2
861,1,2,3,2,2,3,1
862,1,1,3,1,1,1,2
862,1,2,1,3,2,3,3
863,1,1,2,2,3,2,3
863,1,2,3,1,1,3,1
864,1,1,2,2,2,1,2
864,1,2,1,3,3,2,3
865,1,1,3,3,1,1,3
865,1,2,1,2,2,2,1
866,1,1,2,1,3,3,2
866,1,2,3,2,1,2,1
867,1,1,2,3,3,1,2
867,1,2,1,1,2,3,3
868,1,1,2,1,1,2,3
